spectrum_id,adduct,precursor_mz,compound_name,key,scaffold_group
CCMSLIB00012271230,[M+NH3+H]1+,983.606,Zotarolimus,UOZZDEYFDFKHQS,O=C1C=CCCCC(=O)CCCC=CC=CC=CCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(CCC2CCC(n3cnnn3)CC2)C1
CCMSLIB00012271231,[M+Na]1+,988.562,Zotarolimus,UOZZDEYFDFKHQS,O=C1C=CCCCC(=O)CCCC=CC=CC=CCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(CCC2CCC(n3cnnn3)CC2)C1
CCMSLIB00012271234,[M+H]1+,1216.86,Cyclosporin G,ZMKGDQSIRSGUDJ,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1
CCMSLIB00012271235,[M+NH3+H]1+,1233.89,Cyclosporin G,ZMKGDQSIRSGUDJ,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1
CCMSLIB00012271236,[M+NH3+H]1+,1233.89,Cyclosporin G,ZMKGDQSIRSGUDJ,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1
CCMSLIB00012271238,[M+H]1+,1216.86,Cyclosporin G,ZMKGDQSIRSGUDJ,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1
CCMSLIB00012271239,[M+H]1+,606.282,JTT 551,FKGBFRNVTCFMGU,c1ccc(OCc2ccc(-c3csc(CNCc4nccs4)n3)cc2)cc1
CCMSLIB00012271240,[M+H]1+,606.282,JTT 551,FKGBFRNVTCFMGU,c1ccc(OCc2ccc(-c3csc(CNCc4nccs4)n3)cc2)cc1
CCMSLIB00012271242,[M+H]1+,212.12,MEFENOREX,XXVROGAVTTXONC,c1ccccc1
CCMSLIB00012271243,[M+H]1+,418.241,Thymotrinan,MJINRRBEMOLJAK,__ACYCLIC__MJINRRBEMOLJAK
CCMSLIB00012271245,[M+H]1+,269.088,cyanocytidine,IFNZBPOTTLVKSI,O=c1ncccn1C1CCCO1
CCMSLIB00012271246,[M+Na]1+,291.07,cyanocytidine,IFNZBPOTTLVKSI,O=c1ncccn1C1CCCO1
CCMSLIB00012271247,[M+H]1+,300.11,AT-273; AT-273,MEXSXDCMCCIVFV,O=c1[nH]cnc2c1ncn2C1CCCO1
CCMSLIB00012271248,[M+H]1+,300.11,AT-273; AT-273,MEXSXDCMCCIVFV,O=c1[nH]cnc2c1ncn2C1CCCO1
CCMSLIB00012271249,[M+H]1+,313.142,HCV-IN-31,HPINXBYYNVDDEB,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271250,[M+H]1+,313.142,HCV-IN-31,HPINXBYYNVDDEB,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271251,[M+H]1+,330.13,EIDD 2801,HTNPEHXGEKVIHG,N=c1ccn(C2CCCO2)c(=O)[nH]1
CCMSLIB00012271253,[M+H]1+,704.175,Inarigivir soproxil,CJCYTUJOSMYXLE,O=c1ccn(C2CC(O[PH](=O)OCC3CCC(n4cnc5cncnc54)O3)CO2)c(=O)[nH]1
CCMSLIB00012271254,[M+H]1+,431.184,Avizafone,LTKOVYBBGBGKTA,O=C(c1ccccc1)c1ccccc1
CCMSLIB00012271255,[M+Na]1+,453.166,Avizafone,LTKOVYBBGBGKTA,O=C(c1ccccc1)c1ccccc1
CCMSLIB00012271257,[M+H]1+,451.13,GW 766994,GPLUUMAKBFSDIE,O=C(NCc1ccccc1)NCC1CN(Cc2ccccc2)CCO1
CCMSLIB00012271258,[M+Na]1+,473.112,GW 766994,GPLUUMAKBFSDIE,O=C(NCc1ccccc1)NCC1CN(Cc2ccccc2)CCO1
CCMSLIB00012271259,[M+H]1+,448.246,Palbociclib,AHJRHEGDXFFMBM,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
CCMSLIB00012271260,[M+H]1+,448.246,Palbociclib,AHJRHEGDXFFMBM,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
CCMSLIB00012271261,[M+H]1+,324.203,Rociclovir,FBHWXSOQXQBXER,c1ncc2nc[nH]c2n1
CCMSLIB00012271262,[M+H]1+,324.203,Rociclovir,FBHWXSOQXQBXER,c1ncc2nc[nH]c2n1
CCMSLIB00012271263,[M+H]1+,376.188,1876467-74-1,YBXRSCXGRPSTMW,c1cc(-c2cc(N3CCOCC3)nc3c(-c4cc[nH]n4)nccc23)[nH]n1
CCMSLIB00012271264,[M+H]1+,376.188,1876467-74-1,YBXRSCXGRPSTMW,c1cc(-c2cc(N3CCOCC3)nc3c(-c4cc[nH]n4)nccc23)[nH]n1
CCMSLIB00012271265,[M+H]1+,456.097,PF-06751979,ZLZUHACSRMOLLV,N=C1NC2(c3nc(NC(=O)c4ccccn4)cs3)COCCC2CS1
CCMSLIB00012271266,[M+H]1+,582.224,bemnifosbuvir,OISLSHLAXHALQZ,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)Oc1ccccc1
CCMSLIB00012271267,[M+Na]1+,604.206,bemnifosbuvir,OISLSHLAXHALQZ,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)Oc1ccccc1
CCMSLIB00012271268,[2M+H]1+,911.187,PF-06751979,ZLZUHACSRMOLLV,N=C1NC2(c3nc(NC(=O)c4ccccn4)cs3)COCCC2CS1
CCMSLIB00012271269,[M+H]1+,481.188,PD160692,VHZNMKYXMGMYLV,O=c1ccn2c3c(c(N4CCCC4)ccc13)Oc1ccccc1-2
CCMSLIB00012271270,[M+H]1+,415.169,diltiazem,HSUGRBWQSSZJOP,O=C1CC(c2ccccc2)Sc2ccccc2N1
CCMSLIB00012271271,[M+H]1+,415.169,diltiazem,HSUGRBWQSSZJOP,O=C1CC(c2ccccc2)Sc2ccccc2N1
CCMSLIB00012271273,[M+H]1+,481.188,PD160692,VHZNMKYXMGMYLV,O=c1ccn2c3c(c(N4CCCC4)ccc13)Oc1ccccc1-2
CCMSLIB00012271274,[M+H]1+,440.183,SCHEMBL7941438,PVAKNQLWFPBAHP,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3cnc4cccnc43)cc2)c1
CCMSLIB00012271275,[M+Na]1+,462.165,SCHEMBL7941438,PVAKNQLWFPBAHP,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3cnc4cccnc43)cc2)c1
CCMSLIB00012271276,[M+H]1+,381.183,Selitrectinib,OEBIHOVSAMBXIB,O=C1NCCCc2ncccc2C2CCCN2c2ccn3ncc1c3n2
CCMSLIB00012271277,[2M+H]1+,761.359,Selitrectinib,OEBIHOVSAMBXIB,O=C1NCCCc2ncccc2C2CCCN2c2ccn3ncc1c3n2
CCMSLIB00012271278,[2M+Na]1+,783.341,Selitrectinib,OEBIHOVSAMBXIB,O=C1NCCCc2ncccc2C2CCCN2c2ccn3ncc1c3n2
CCMSLIB00012271279,[M+H]1+,381.183,Selitrectinib,OEBIHOVSAMBXIB,O=C1NCCCc2ncccc2C2CCCN2c2ccn3ncc1c3n2
CCMSLIB00012271280,[M+H]1+,294.222,Prozapine,QSEKJQWRMSJZDE,c1ccc(C(CCN2CCCCCC2)c2ccccc2)cc1
CCMSLIB00012271281,[M+H]1+,422.053,Aldose reductase-IN-1,YRGPAXAVTDMKDK,O=c1c2nccnc2cnn1Cc1nc2ccccc2s1
CCMSLIB00012271282,[M+H]1+,711.318,s55746,VYXJULKGMXJVGI,O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4CC2CN2CCOCC2)OCO3)n2c1CCCC2)N(c1ccccc1)c1ccccc1
CCMSLIB00012271284,[M+H]1+,647.286,Tariquidar,LGGHDPFKSSRQNS,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1
CCMSLIB00012271285,[2M+H]1+,645.271,KEBUZONE,PVAFZFYWGYPVKB,O=c1ccn(-c2ccccc2)n1-c1ccccc1
CCMSLIB00012271286,[M+H]1+,402.191,RG7834,KBXLMOYQNDMHQT,O=c1ccn2c(c1)-c1ccccc1CC2
CCMSLIB00012271287,[M+H]1+,402.191,RG7834,KBXLMOYQNDMHQT,O=c1ccn2c(c1)-c1ccccc1CC2
CCMSLIB00012271288,[M+Na]1+,424.173,RG7834,KBXLMOYQNDMHQT,O=c1ccn2c(c1)-c1ccccc1CC2
CCMSLIB00012271289,[M+H]1+,586.07,Cilofexor,KZSKGLFYQAYZCO,c1ccc(-c2noc(C3CC3)c2COc2ccc(C3CN(c4ccccn4)C3)cc2)cc1
CCMSLIB00012271290,[M+H]1+,422.187,TAK-071,WFSARWQASFQZMG,O=C1c2cc(Cc3ccc(-n4cccn4)cc3)ccc2CN1C1CCCOC1
CCMSLIB00012271291,[M+H]1+,371.188,Branebrutinib,VJPPLCNBDLZIFG,c1cc(N2CCCCC2)c2cc[nH]c2c1
CCMSLIB00012271292,[M+H]1+,645.243,GS-6620,YAAQYJCOIFNMKX,O=[PH](OCC1CCC(c2ccc3cncnn23)O1)Oc1ccccc1
CCMSLIB00012271294,[M+Na]1+,667.225,GS-6620,YAAQYJCOIFNMKX,O=[PH](OCC1CCC(c2ccc3cncnn23)O1)Oc1ccccc1
CCMSLIB00012271295,[M+K]1+,683.199,GS-6620,YAAQYJCOIFNMKX,O=[PH](OCC1CCC(c2ccc3cncnn23)O1)Oc1ccccc1
CCMSLIB00012271296,[M+H]1+,357.105,Farudodstat,OMPATGZMNFWVOH,c1ccc(-c2ccc(Nc3ccccn3)cc2)cc1
CCMSLIB00012271297,[M+Na]1+,379.086,Farudodstat,OMPATGZMNFWVOH,c1ccc(-c2ccc(Nc3ccccn3)cc2)cc1
CCMSLIB00012271299,[M+H]1+,557.193,Telacebec,OJICYBSWSZGRFB,O=C(NCc1ccc(N2CCC(c3ccccc3)CC2)cc1)c1cnc2ccccn12
CCMSLIB00012271300,[M+H]1+,387.098,AB-423,BBLXLHYPDOMJMO,O=C(Nc1ccccc1)c1ccccc1
CCMSLIB00012271301,[M+H]1+,488.137,Nidufexor,JYTIXGYXBIBOMN,O=C(c1n[nH]c2c1COc1ccccc1-2)N(Cc1ccccc1)Cc1ccccc1
CCMSLIB00012271302,[M+H]1+,316.128,FIT-039,VRKZHYSJZOUICG,S=C(Nc1ccccc1N1CCCCC1)c1ccncc1
CCMSLIB00012271303,[M+H]1+,316.128,FIT-039,VRKZHYSJZOUICG,S=C(Nc1ccccc1N1CCCCC1)c1ccncc1
CCMSLIB00012271304,[M+H]1+,570.378,Tenofovir exalidex,SCTJKHUUZLXJIP,c1ncc2nc[nH]c2n1
CCMSLIB00012271305,[M+H]1+,252.109,2'-deoxy-l-adenosine,OLXZPDWKRNYJJZ,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271306,[M-H2O+H]1+,234.099,2'-deoxy-l-adenosine,OLXZPDWKRNYJJZ,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271307,[M+H]1+,414.196,LUPITIDINE,IKEHSFKMCULMKJ,O=c1nc(NCCSCc2ccco2)[nH]cc1Cc1cccnc1
CCMSLIB00012271308,[M+H]1+,252.109,2'-deoxy-l-adenosine,OLXZPDWKRNYJJZ,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271309,[M+Na]1+,274.091,2'-deoxy-l-adenosine,OLXZPDWKRNYJJZ,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271310,[M+H]1+,218.092,Piroximone,OQGWJZOWLHWFME,O=C(c1ccncc1)c1c[nH]c(=O)[nH]1
CCMSLIB00012271311,[M+H]1+,218.092,Piroximone,OQGWJZOWLHWFME,O=C(c1ccncc1)c1c[nH]c(=O)[nH]1
CCMSLIB00012271312,[M+Na]1+,240.031,Flurofamide,QWZFVMCWPLMLTL,c1ccccc1
CCMSLIB00012271313,[M+Na]1+,240.031,Flurofamide,QWZFVMCWPLMLTL,c1ccccc1
CCMSLIB00012271316,[M+H]1+,414.196,LUPITIDINE,IKEHSFKMCULMKJ,O=c1nc(NCCSCc2ccco2)[nH]cc1Cc1cccnc1
CCMSLIB00012271317,[M+H]1+,414.196,LUPITIDINE,IKEHSFKMCULMKJ,O=c1nc(NCCSCc2ccco2)[nH]cc1Cc1cccnc1
CCMSLIB00012271318,[M+H]1+,219.124,FR 64822,QKXWNCGIAHHUNW,O=C(Nc1ccncc1)NN1CC=CCC1
CCMSLIB00012271319,[M+H]1+,219.124,FR 64822,QKXWNCGIAHHUNW,O=C(Nc1ccncc1)NN1CC=CCC1
CCMSLIB00012271320,[M+NH3+H]1+,235.119,Piroximone,OQGWJZOWLHWFME,O=C(c1ccncc1)c1c[nH]c(=O)[nH]1
CCMSLIB00012271322,[M+H]1+,220.048,Ornidazole,IPWKIXLWTCNBKN,c1c[nH]cn1
CCMSLIB00012271324,[M+H]1+,180.138,Mexiletine,VLPIATFUUWWMKC,c1ccccc1
CCMSLIB00012271325,[M+H]1+,704.175,Inarigivir soproxil,CJCYTUJOSMYXLE,O=c1ccn(C2CC(O[PH](=O)OCC3CCC(n4cnc5cncnc54)O3)CO2)c(=O)[nH]1
CCMSLIB00012271326,[M+H]1+,210.149,Mirogabalin,FTBQORVNHOIASH,C1=CC2CCC2C1
CCMSLIB00012271327,[M+H]1+,454.202,LY3214996,JNPRPMBJODOFEC,O=C1c2cc(-c3ccnc(Nc4ccn[nH]4)n3)sc2CN1CCN1CCOCC1
CCMSLIB00012271328,[M+H]1+,454.202,LY3214996,JNPRPMBJODOFEC,O=C1c2cc(-c3ccnc(Nc4ccn[nH]4)n3)sc2CN1CCN1CCOCC1
CCMSLIB00012271329,[M+H]1+,296.186,ESMOLOL,AQNDDEOPVVGCPG,c1ccccc1
CCMSLIB00012271330,[M+H]1+,413.175,AZD6738,OHUHVTCQTUDPIJ,c1cc(-c2nc(C3CC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1
CCMSLIB00012271332,[M+Na]1+,840.417,Pralmorelin,HRNLPPBUBKMZMT,O=C(CCc1ccc2ccccc2c1)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1
CCMSLIB00012271333,[M+H]1+,818.435,Pralmorelin,HRNLPPBUBKMZMT,O=C(CCc1ccc2ccccc2c1)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1
CCMSLIB00012271334,[M+H]1+,985.5,lanatoside C,JAYAGJDXJIDEKI,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCC(OC8CCCCO8)CO7)CO6)CO5)CC4CCC23)CO1
CCMSLIB00012271335,[M+NH3+H]1+,1002.53,lanatoside C,JAYAGJDXJIDEKI,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCC(OC8CCCCO8)CO7)CO6)CO5)CC4CCC23)CO1
CCMSLIB00012271336,[2M+K]1+,457.246,Mirogabalin,FTBQORVNHOIASH,C1=CC2CCC2C1
CCMSLIB00012271337,[M+H]1+,389.207,PD162128,SGVXIZFUIWWEFF,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
CCMSLIB00012271340,[M+H]1+,439.237,ONO-5334,BTZCSXIUAFVRTE,O=C(NN=C1NCCS1)C(=O)C(NC(=O)C1CCCCCC1)C1CCOCC1
CCMSLIB00012271341,[M+H]1+,439.237,ONO-5334,BTZCSXIUAFVRTE,O=C(NN=C1NCCS1)C(=O)C(NC(=O)C1CCCCCC1)C1CCOCC1
CCMSLIB00012271342,[M+H]1+,427.178,SSR-181507,VDQJQKSTXHXBME,O=C(c1ccccc1)N1C2CCC1CC(CNCC1COc3ccccc3O1)C2
CCMSLIB00012271343,[M+H]1+,459.206,LEXIPAFANT,AQRXDPFOYJSPMP,c1ccc(Cn2cnc3cnccc32)cc1
CCMSLIB00012271347,[M+H]1+,405.192,Ozanimod,XRVDGNKRPOAQTN,c1ccc(-c2nc(-c3cccc4c3CCC4)no2)cc1
CCMSLIB00012271348,[M+H]1+,405.192,Ozanimod,XRVDGNKRPOAQTN,c1ccc(-c2nc(-c3cccc4c3CCC4)no2)cc1
CCMSLIB00012271349,[M+H]1+,524.214,AG-7404,QCUZOJBYWQPLIN,O=C(Cn1cccc(NC(=O)c2ccon2)c1=O)NCCC1CCNC1=O
CCMSLIB00012271350,[M+NH3+H]1+,541.241,AG-7404,QCUZOJBYWQPLIN,O=C(Cn1cccc(NC(=O)c2ccon2)c1=O)NCCC1CCNC1=O
CCMSLIB00012271351,[M+Na]1+,546.196,AG-7404,QCUZOJBYWQPLIN,O=C(Cn1cccc(NC(=O)c2ccon2)c1=O)NCCC1CCNC1=O
CCMSLIB00012271352,[M+H]1+,343.051,triazolam,JOFWLTCLBGQGBO,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1
CCMSLIB00012271353,[M+H]1+,776.362,Cobicistat,ZCIGNRJZKPOIKD,O=C(NCc1cscn1)NC(CCN1CCOCC1)C(=O)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1
CCMSLIB00012271354,[M+Na]1+,798.344,Cobicistat,ZCIGNRJZKPOIKD,O=C(NCc1cscn1)NC(CCN1CCOCC1)C(=O)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1
CCMSLIB00012271355,[M+H]1+,355.111,ST-638,YKLMGKWXBLSKPK,c1ccc(CSc2ccccc2)cc1
CCMSLIB00012271356,[M+H]1+,863.444,CGP-27557,BHYRGODCLWGHQG,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(C=NN5CCN6CCCCC6C5)cc4c3C2=O)N1
CCMSLIB00012271357,[M+H]1+,687.186,ICI-200880,YGPYJEFIYYPEEE,O=C(NCC(=O)N1CCCC1)c1ccc(C(=O)NS(=O)(=O)c2ccccc2)cc1
CCMSLIB00012271358,[M+H]1+,404.208,LY285434,FCWWQZQDBUMEJF,c1ccc(-c2nn[nH]n2)c(-c2ccc3[nH]ccc3c2)c1
CCMSLIB00012271360,[M+H]1+,529.223,Dexamethasone acefurate,VVASBLCKNSGGHG,O=C1C=CC2C(=CCC3C2CCC2C(OC(=O)c4ccco4)CCC23)C1
CCMSLIB00012271361,[M+Na]1+,551.205,Dexamethasone acefurate,VVASBLCKNSGGHG,O=C1C=CC2C(=CCC3C2CCC2C(OC(=O)c4ccco4)CCC23)C1
CCMSLIB00012271362,[M+H]1+,240.981,Anethole trithione,KYLIZBIRMBGUOP,S=c1cc(-c2ccccc2)ss1
CCMSLIB00012271363,[M+H]1+,441.181,CHEMBL1760559,KIOTXDQBVLNGIE,O=C(c1ccccc1)c1nc2ccccc2n1C=Cc1ccccc1
CCMSLIB00012271364,[M+H]1+,441.181,CHEMBL1760559,KIOTXDQBVLNGIE,O=C(c1ccccc1)c1nc2ccccc2n1C=Cc1ccccc1
CCMSLIB00012271366,[2M+H]1+,452.946,Oltipraz,CKNAQFVBEHDJQV,S=c1cc(-c2cnccn2)ss1
CCMSLIB00012271367,[M+H]1+,244.093,cytarabine,UHDGCWIWMRVCDJ,O=c1ncccn1C1CCCO1
CCMSLIB00012271368,[M+Na]1+,266.075,cytarabine,UHDGCWIWMRVCDJ,O=c1ncccn1C1CCCO1
CCMSLIB00012271369,[M+H]1+,292.104,1191237-69-0,BRDWIEOJOWJCLU,c1ncc2ccc(C3CCCO3)n2n1
CCMSLIB00012271370,[M+H]1+,292.104,1191237-69-0,BRDWIEOJOWJCLU,c1ncc2ccc(C3CCCO3)n2n1
CCMSLIB00012271371,[M+Na]1+,314.086,1191237-69-0,BRDWIEOJOWJCLU,c1ncc2ccc(C3CCCO3)n2n1
CCMSLIB00012271372,[M+Na]1+,314.086,1191237-69-0,BRDWIEOJOWJCLU,c1ncc2ccc(C3CCCO3)n2n1
CCMSLIB00012271373,[M+H]1+,313.142,HCV-IN-31,HPINXBYYNVDDEB,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271374,[M+H]1+,313.142,HCV-IN-31,HPINXBYYNVDDEB,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012271375,[M+H]1+,691.067,STING-Inducer-1,IZJJFUQKKZFVLH,S=[PH]1OCC2CC(O[PH](=S)OCC3OC(n4cnc5cncnc54)CC3O1)C(n1cnc3cncnc31)O2
CCMSLIB00012271377,[M+H]1+,330.13,EIDD 2801,HTNPEHXGEKVIHG,N=c1ccn(C2CCCO2)c(=O)[nH]1
CCMSLIB00012271378,[M+H]1+,376.234,LML134,BVUJMFFRMZRNAT,O=C(OC1CCN(c2ccc(=O)[nH]n2)CC1)N1CCN(C2CCC2)CC1
