precursorID,name,drug_group,drug_class,formula_db,mono_mass_db,parent_id,smiles_db,key,raw_key14,scaffold_group,n_fragments_raw,parent_formal_charge,parent_mono_mass,mh_mz,elements,mw_subject_name,in_mw_subjects,hilicpos_raw_files,hilicpos_0hr_raw_files,c18pos_raw_files,feature_lists_aligned,db_MH_feature_modes,db_MH_in_hilicpos,db_MH_in_any_pos,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_recorded_train,in_msg15_parent_train,in_msg15_simchallenge_recorded_all,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_study2_pop,in_comparator_pop,in_msnlib_v1_4lib,in_msnlib_9lib,in_muru_exposed_populations,in_muru_dev_population,in_msg15_parent_simchallenge,in_msg15_orbitrap_MH_parent,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_checked,name_resolved,name_key_matches_db,name_route_in_msg15,name_keys
PM0000490,Homatropine,Central nervous system,Anticholinergic (opthalmic),N/A,275.1521435,3623,N1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,ATKYNAZQGVYHIB,ATKYNAZQGVYHIB,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,1,0,275.152143532,276.159419999,C;N;O,Homatropine,True,4,2,4,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,ZTVIKZXZYLEVOL
PM0000491,Homidium,Antimicrobial,Antiprotozoal,C21H20N3+,314.1651741,3624,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N,QTANTQQOYSUMLC,QTANTQQOYSUMLC,c1ccc(-c2[nH+]c3ccccc3c3ccccc23)cc1,1,1,314.16517406009007,,C;N,Homidium,True,4,2,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,QTANTQQOYSUMLC
PM0000492,Hycanthone,Antimicrobial,anthelmintic,C20H24N2O2S,356.1558487,3634,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,MFZWMTSUNYWVBU,MFZWMTSUNYWVBU,O=c1c2ccccc2sc2ccccc12,1,0,356.15584900799996,357.16312547499996,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000493,Hydralazine,Cardiovascular,Anti-hypertensive,C8H8N4,160.0748963,3637,C1=CC=C2C(=C1)C=NN=C2NN,RPTUSVTUFVMDQK,RPTUSVTUFVMDQK,c1ccc2cnncc2c1,1,0,160.074896256,161.08217272299999,C;N,Hydralazine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000494,Hydrastinine,Cardiovascular,cardiotonic,C11H13NO3,207.0895433,3638,CN1CCC2=CC3=C(C=C2C1O)OCO3,YOJQZPVUNUQTDF,YOJQZPVUNUQTDF,c1c2c(cc3c1OCO3)CNCC2,1,0,207.089543276,208.096819743,C;N;O,Hydrastinine,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,YOJQZPVUNUQTDF
PM0000496,Hydrocortisone,Antiinflammatory and Immunomodulatory,glucocorticoid,C21H30O5,362.2093241,5754,C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)(C(=O)CO)O,JYGXADMDTFJGBT,JYGXADMDTFJGBT,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,0,362.2093240599999,363.2166005269999,C;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000499,Hydrocortisone butyrate,Antiinflammatory and Immunomodulatory,glucocorticoid,C25H36O6,432.2511889,26133,CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO,BMCQMVFGOVHVNG,BMCQMVFGOVHVNG,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,0,432.2511888719999,433.2584653389999,C;O,Hydrocortisone butyrate,True,4,2,0,True,,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,,,,
PM0000500,Hydrocortisone phosphate,Antiinflammatory and Immunomodulatory,glucocorticoid,C21H31O8P,442.1756545,441407,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COP(=O)(O)O)O)C)O,BGSOJVFOEQLVMH,BGSOJVFOEQLVMH,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,0,442.1756545819999,443.1829310489999,C;O;P,,False,0,0,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,BGSOJVFOEQLVMH
PM0000501,Hydrocortisone valerate,Antiinflammatory and Immunomodulatory,Antiinflammatory,C26H38O6,446.266839,5282494,CCCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO,FZCHYNWYXKICIO,FZCHYNWYXKICIO,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,0,446.2668389359999,447.2741154029999,C;O,,False,0,0,0,True,,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,
PM0000503,Hydroquinidine,Cardiovascular,Anti-arrhythmic,C20H26N2O2,326.1994281,91503,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,LJOQGZACKSYWCH,LJOQGZACKSYWCH,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,1,0,326.19942807199993,327.20670453899993,C;N;O,Hydroquinidine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000504,Hydroxychloroquine,Antimicrobial,Antimalarial,C18H26ClN3O,335.1764402,3652,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,XXSMGPRMXLTPCZ,XXSMGPRMXLTPCZ,c1ccc2ncccc2c1,1,0,335.1764401319999,336.1837165989999,C;Cl;N;O,Hydroxychloroquine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000505,Hydroxyzine,Central nervous system,anxiolytic,C21H27ClN2O2,374.1761058,3658,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,ZQDWXGKKHFNSQK,ZQDWXGKKHFNSQK,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,1,0,374.176105784,375.183382251,C;Cl;N;O,Hydroxyzine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,,,,
PM0000506,Hymechrome,Gastrointestinal,choloretic,C10H8O3,176.0473441,5280567,CC1=CC(=O)OC2=C1C=CC(=C2)O,HSHNITRMYYLLCV,HSHNITRMYYLLCV,O=c1ccc2ccccc2o1,1,0,176.047344116,177.054620583,C;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000507,Ibandronate,Musculoskeletal,bone resorption inhibitor,C9H23NO7P2,319.0949751,60852,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,MPBVHIBUJCELCL,MPBVHIBUJCELCL,__ACYCLIC__MPBVHIBUJCELCL,1,0,319.09497533599995,320.10225180299994,C;N;O;P,Ibandronate,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000509,Idazoxan,Others,alpha2-adrenergic blocker,C11H12N2O2,204.0898776,54459,C1CN=C(N1)C2COC3=CC=CC=C3O2,HPMRFMKYPGXPEP,HPMRFMKYPGXPEP,c1ccc2c(c1)OCC(C1=NCCN1)O2,1,0,204.089877624,205.097154091,C;N;O,Idazoxan,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
PM0000510,Idebenone,Central nervous system,cognition enhancer,C19H30O5,338.2093241,3686,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,JGPMMRGNQUBGND,JGPMMRGNQUBGND,O=C1C=CC(=O)C=C1,1,0,338.20932406,339.21660052699997,C;O,Idebenone,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000511,Idoxuridine,Antimicrobial,Anti-viral,C9H11IN2O5,353.9712645,5905,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O,XQFRJNBWHJMXHO,XQFRJNBWHJMXHO,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,0,353.97126945199994,354.97854591899994,C;I;N;O,Idoxuridine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,,,,
PM0000512,Idramantone,Antimicrobial,anthelmintic,C10H14O2,166.0993797,64184,C1C2CC3CC(C2)(CC1C3=O)O,TZBDEVBNMSLVKT,TZBDEVBNMSLVKT,O=C1C2CC3CC(C2)CC1C3,1,0,166.099379688,167.106656155,C;O,Idramantone,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,TZBDEVBNMSLVKT
PM0000513,Ifosfamide,Antiinflammatory and Immunomodulatory,Antineoplastic,C7H15Cl2N2O2P,260.0248197,3690,C1CN(P(=O)(OC1)NCCCl)CCCl,HOMGKSMUEGBAAB,HOMGKSMUEGBAAB,O=[PH]1NCCCO1,1,0,260.02481971000003,261.032096177,C;Cl;N;O;P,Ifosfamide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,,,,
PM0000514,Imexon,Antiinflammatory and Immunomodulatory,Antineoplastic,C4H5N3O,111.0432618,68791,C1C2N1C(=O)N=C2N,BIXBBIPTYBJTRY,BIXBBIPTYBJTRY,O=C1N=CC2CN12,1,0,111.04326178,112.05053824699999,C;N;O,Imexon,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,BIXBBIPTYBJTRY
PM0000516,Imiquimod,Antiinflammatory and Immunomodulatory,immunomodulator,C14H16N4,240.1374965,57469,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,DOUYETYNHWVLEO,DOUYETYNHWVLEO,c1ccc2c(c1)ncc1nc[nH]c12,1,0,240.13749651199998,241.14477297899998,C;N,Imiquimod,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000517,Inamrinone,Cardiovascular,cardiac stimulant,C10H9N3O,187.0745619,3698,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,RNLQIBCLLYYYFJ,RNLQIBCLLYYYFJ,O=c1ccc(-c2ccncc2)c[nH]1,1,0,187.074561908,188.081838375,C;N;O,Inamrinone,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000519,Indinavir,Antimicrobial,Anti-viral,C36H47N5O4,613.362805,5362440,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,CBVCZFGXHXORBI,CBVCZFGXHXORBI,O=C(NC1CCc2ccccc21)C(CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,1,0,613.3628049839999,614.3700814509999,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000521,Inosine,Cardiovascular,cell function activator,C10H12N4O5,268.0807695,6021,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O,UGQMRVRMYYASKQ,UGQMRVRMYYASKQ,O=c1nc[nH]c2c1ncn2C1CCCO1,1,0,268.08076948400003,269.088045951,C;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,,,,
PM0000522,Iodoquinol,Antimicrobial,Antiamebic,C9H5I2NO,396.8460498,3728,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,UXZFQZANDVDGMM,UXZFQZANDVDGMM,c1ccc2ncccc2c1,1,0,396.84605978,397.853336247,C;I;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000523,Ipraflavone,Musculoskeletal,anabolic,C18H16O3,280.1099444,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,SFBODOKJTYAUCM,SFBODOKJTYAUCM,O=c1c(-c2ccccc2)coc2ccccc12,1,0,280.109944372,281.11722083899997,C;O,Ipraflavone,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000524,Iproheptine,Cardiovascular,vasoconstrictor,C11H25N,171.1986998,19917,CC(C)CCCC(C)NC(C)C,NKGYBXHAQAKSSG,NKGYBXHAQAKSSG,__ACYCLIC__NKGYBXHAQAKSSG,1,0,171.19869979999999,172.20597626699998,C;N,,False,0,0,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,NKGYBXHAQAKSSG
PM0000525,Iproniazid,Central nervous system,monoamine oxidase inhibitor,C9H13N3O,179.1058621,3748,CC(C)NNC(=O)C1=CC=NC=C1,NYMGNSNKLVNMIA,NYMGNSNKLVNMIA,c1ccncc1,1,0,179.105862036,180.113138503,C;N;O,Iproniazid,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000526,Irbesartan,Cardiovascular,angiotensin 2 receptor antagonist,C25H28N6O,428.2324596,3749,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,YOSHYTLCDANDAN,YOSHYTLCDANDAN,O=C1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C=NC12CCCC2,1,0,428.23245951600006,429.23973598300006,C;N;O,Irbesartan,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000527,Irsogladine,Antiinflammatory and Immunomodulatory,Anti-ulcer,C9H7Cl2N5,255.0078507,3752,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl,ATCGGEJZONJOCL,ATCGGEJZONJOCL,c1ccc(-c2ncncn2)cc1,1,0,255.00785058399998,256.015127051,C;Cl;N,Irsogladine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000528,Isaxonine,Others,nerve growth stimulant,C7H11N3,137.0952974,71169,CC(C)NC1=NC=CC=N1,FTCYIGBVOHNHCD,FTCYIGBVOHNHCD,c1cncnc1,1,0,137.095297352,138.10257381899999,C;N,Isaxonine,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,FTCYIGBVOHNHCD
PM0000530,Isoetharine,Respiratory,bronchodilator,C13H21NO3,239.1521435,3762,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C,HUYWAWARQUIQLE,HUYWAWARQUIQLE,c1ccccc1,1,0,239.152143532,240.159419999,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,,,
PM0000531,Isoflupredone,Antiinflammatory and Immunomodulatory,Antiinflammatory,C23H29FO6,420.1948169,224246,CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)O,ZOCUOMKMBMEYQV,ZOCUOMKMBMEYQV,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,1,0,420.1948168679999,421.2020933349999,C;F;O,Isoflupredone,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,,,
PM0000534,Isosorbide Mononitrate,Cardiovascular,Antianginal,C6H9NO6,191.043,27661,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,YWXYYJSYQOXTPL,YWXYYJSYQOXTPL,C1CC2OCCC2O1,1,0,191.042987008,192.050263475,C;N;O,Isosorbide Mononitrate,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,YWXYYJSYQOXTPL
PM0000535,Isovaleramide,Central nervous system,Anticonvulsant,C5H11NO,101.084064,10930,CC(C)CC(=O)N,SANOUVWGPVYVAV,SANOUVWGPVYVAV,__ACYCLIC__SANOUVWGPVYVAV,1,0,101.084063972,102.09134043899999,C;N;O,,False,0,0,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,SANOUVWGPVYVAV
PM0000536,Isoxicam,Antiinflammatory and Immunomodulatory,Antiinflammatory,C14H13N3O5S,335.0575912,54677972,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,YYUAYBYLJSNDCX,YYUAYBYLJSNDCX,O=C(Nc1ccon1)C1=Cc2ccccc2S(=O)(=O)N1,1,0,335.057591516,336.064867983,C;N;O;S,Isoxicam,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,,,,
PM0000539,Itopride,Gastrointestinal,dyspepsia therapy,C20H26N2O4,358.1893,3792,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC,QQQIECGTIMUVDS,QQQIECGTIMUVDS,O=C(NCc1ccccc1)c1ccccc1,1,0,358.18925731199994,359.19653377899994,C;N;O,Itopride,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000540,Josamycin,Antimicrobial,Antibiotic,C42H69NO15,827.4667206,5282165,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,XJSFLOJWULLJQS,XJSFLOJWULLJQS,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1,1,0,827.4667205080001,828.4739969750001,C;N;O,Josamycin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000541,Ketanserin,Cardiovascular,Anti-hypertensive,C22H22FN3O3,395.1645198,3822,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,FPCCSQOGAWCVBH,FPCCSQOGAWCVBH,O=C(c1ccccc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1,0,395.164519784,396.171796251,C;F;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000542,Ketoprofen,Antiinflammatory and Immunomodulatory,Antiinflammatory,C16H14O3,254.0942943,3825,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,DKYWVDODHFEZIM,DKYWVDODHFEZIM,O=C(c1ccccc1)c1ccccc1,1,0,254.094294308,255.101570775,C;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000543,Ketorolac,Antiinflammatory and Immunomodulatory,Antiinflammatory,C15H13NO3,255.0895433,3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,OZWKMVRBQXNZKK,OZWKMVRBQXNZKK,O=C(c1ccccc1)c1ccc2n1CCC2,1,0,255.089543276,256.096819743,C;N;O,Ketorolac,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000545,Khellin,Cardiovascular,vasodilator,C14H12O5,260.0684735,3828,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,HSMPDPBYAYSOBC,HSMPDPBYAYSOBC,O=c1ccoc2cc3occc3cc12,1,0,260.06847348400004,261.07574995100003,C;O,Khellin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000546,L-Cycloserine,Antimicrobial,Antibiotic,C3H6N2O2,102.0429,449215,C1C(C(=O)NO1)N,DYDCUQKUCUHJBH,DYDCUQKUCUHJBH,O=C1CCON1,1,0,102.042927432,103.050203899,C;N;O,Cycloserine,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,DYDCUQKUCUHJBH
PM0000547,L-Tartaric acid,Antimicrobial,Antischistosomal,C4H6O6,150.0164,444305,C(C(C(=O)O)O)(C(=O)O)O,FEWJPZIEWOKRBE,FEWJPZIEWOKRBE,__ACYCLIC__FEWJPZIEWOKRBE,1,0,150.01643791200001,151.023714379,C;O,L-Tartaric acid,True,4,2,0,True,,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,True,False,,,,
PM0000548,Labetalol,Cardiovascular,adrenergic blocker,C19H24N2O3,328.1786926,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,SGUAFYQXFOLMHL,SGUAFYQXFOLMHL,c1ccc(CCCNCCc2ccccc2)cc1,1,0,328.17869262799996,329.18596909499996,C;N;O,Labetalol,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000549,Lactitol,Gastrointestinal,laxative,C12H24O11,344.1318616,157355,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,VQHSOMBJVWLPSR,VQHSOMBJVWLPSR,C1CCOCC1,1,0,344.13186158799994,345.13913805499993,C;O,Lactitol,True,4,2,4,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000550,Lamivudine,Antimicrobial,Anti-viral,C8H11N3O3S,229.0521119,60825,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,JTEGQNOMFQHVDC,JTEGQNOMFQHVDC,O=c1ncccn1C1CSCO1,1,0,229.052112212,230.059388679,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000551,Lamotrigine,Central nervous system,Anticonvulsant,C9H7Cl2N5,255.0078507,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,PYZRQGJRPPTADH,PYZRQGJRPPTADH,c1ccc(-c2cncnn2)cc1,1,0,255.00785058399998,256.015127051,C;Cl;N,Lamotrigine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000552,Lansoprazole,Gastrointestinal,Antiulcer,C16H14F3N3O2S,369.075882,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,MJIHNNLFOKEZEW,MJIHNNLFOKEZEW,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,1,0,369.075882348,370.083158815,C;F;N;O;S,Lansoprazole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000553,Leflunomide,Antiinflammatory and Immunomodulatory,Antineoplastic,C12H9F3N2O2,270.0616121,3899,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,VHOGYURTWQBHIL,VHOGYURTWQBHIL,O=C(Nc1ccccc1)c1cnoc1,1,0,270.061612188,271.068888655,C;F;N;O,Leflunomide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,,,,
PM0000554,Letrozole,Antiinflammatory and Immunomodulatory,Antineoplastic,C17H11N5,285.1014454,3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HPJKCIUCZWXJDR,HPJKCIUCZWXJDR,c1ccc(C(c2ccccc2)n2cncn2)cc1,1,0,285.10144535200004,286.10872181900004,C;N,Letrozole,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000555,Levalbuterol,Respiratory,bronchodilator,C13H21NO3,239.1521435,123600,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,NDAUXUAQIAJITI,NDAUXUAQIAJITI,c1ccccc1,1,0,239.152143532,240.159419999,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000556,Levamisole,Antiinflammatory and Immunomodulatory,immunomodulator,C11H12N2S,204.0721191,26879,C1CSC2=NC(CN21)C3=CC=CC=C3,HLFSDGLLUJUHTE,HLFSDGLLUJUHTE,c1ccc(C2CN3CCSC3=N2)cc1,1,0,204.072119384,205.079395851,C;N;S,Levamisole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000557,Levetiracetam,Central nervous system,Antiepileptic,C8H14N2O2,170.1055277,5284583,CCC(C(=O)N)N1CCCC1=O,HPHUVLMMVZITSG,HPHUVLMMVZITSG,O=C1CCCN1,1,0,170.105527688,171.112804155,C;N;O,Levetiracetam,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000558,Levocarnitine,Endocrine and metabolic,cofactor for fatty acid metabolism,C7H16NO3+,162.1124698,10918,C[N+](C)(C)CC(CC(=O)O)O,PHIQHXFUZVPYII,PHIQHXFUZVPYII,__ACYCLIC__PHIQHXFUZVPYII,1,1,162.11246979209,,C;N;O,Levocarnitine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
