world_id,cell_id,c_gen_level,mu_ceil_level,replicate,content_hash,case_status,false_m0_rejection,fired,boundary_counts_m1,boundary_counts_m2,boundary_counts_m3,evaluable_m1,evaluable_m2,evaluable_m3,evaluable_sufficient_m1,evaluable_sufficient_m2,evaluable_sufficient_m3,practical_wins_m1,practical_wins_m2,practical_wins_m3,boundary_limited,mu_max_at_clip_share,pin_at_ceiling_share,n_fit_rows,n_contact_fits,n_unresolved_fits,mu_inf,phi_p,scale,coefficient
V2C|E0|g1e4_c1e3|r050,g1e4_c1e3,g1e4,c1e3,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,1,30,28,29,True,True,True,9,10,5,False,0.0,0.011111111111111112,1080,5,4,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|g1e4_c1e4|r050,g1e4_c1e4,g1e4,c1e4,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,1,30,28,29,True,True,True,9,10,5,False,0.0,0.005555555555555556,1080,4,4,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|g1e4_copen|r050,g1e4_copen,g1e4,copen,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,0,30,28,30,True,True,True,9,10,5,False,0.0,0.0,1080,3,3,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|gnone_c1e3|r050,gnone_c1e3,gnone,c1e3,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,1,30,28,29,True,True,True,9,10,5,False,0.0,0.011111111111111112,1080,5,4,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|gnone_c1e4|r050,gnone_c1e4,gnone,c1e4,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,1,30,28,29,True,True,True,9,10,5,False,0.0,0.005555555555555556,1080,4,4,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|gnone_copen|r050,gnone_copen,gnone,copen,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,0,30,28,30,True,True,True,9,10,5,False,0.0,0.0,1080,3,3,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|g1e3_c1e3|r051,g1e3_c1e3,g1e3,c1e3,51,053393b81aad241c761afc15780b4ccdf165656f0c2be4313e5b9bd128693445,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,9,6,4,True,0.16666666666666666,0.18333333333333332,1080,40,37,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|g1e3_c1e4|r051,g1e3_c1e4,g1e3,c1e4,51,053393b81aad241c761afc15780b4ccdf165656f0c2be4313e5b9bd128693445,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,9,6,4,True,0.16666666666666666,0.16111111111111112,1080,36,34,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|g1e3_copen|r051,g1e3_copen,g1e3,copen,51,053393b81aad241c761afc15780b4ccdf165656f0c2be4313e5b9bd128693445,M0_NOT_REJECTED,False,,0,4,6,30,26,24,True,True,True,9,6,5,False,0.16666666666666666,0.07222222222222222,1080,20,20,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|g1e4_c1e3|r051,g1e4_c1e3,g1e4,c1e3,51,b885d29208daa1a750a553d18e9a71efa7ddf8895bb3f811fe2860c3e7d558be,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,9,6,4,True,0.16666666666666666,0.18333333333333332,1080,40,37,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|g1e4_c1e4|r051,g1e4_c1e4,g1e4,c1e4,51,b885d29208daa1a750a553d18e9a71efa7ddf8895bb3f811fe2860c3e7d558be,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,9,6,4,True,0.16666666666666666,0.16666666666666666,1080,37,35,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|g1e4_copen|r051,g1e4_copen,g1e4,copen,51,b885d29208daa1a750a553d18e9a71efa7ddf8895bb3f811fe2860c3e7d558be,M0_NOT_REJECTED,False,,0,4,6,30,26,24,True,True,True,9,6,5,False,0.16666666666666666,0.07777777777777778,1080,21,20,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|gnone_c1e3|r051,gnone_c1e3,gnone,c1e3,51,f1ddb0b5f8b1579ae83301d04bfc5011e0e06e0d03a0bbd6b9da585dd22f7928,BOUNDARY_LIMITED,False,,0,5,12,30,25,18,True,True,False,9,9,4,True,0.0,0.21666666666666667,1080,48,47,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|gnone_c1e4|r051,gnone_c1e4,gnone,c1e4,51,f1ddb0b5f8b1579ae83301d04bfc5011e0e06e0d03a0bbd6b9da585dd22f7928,BOUNDARY_LIMITED,False,,0,5,12,30,25,18,True,True,False,9,9,4,True,0.0,0.2111111111111111,1080,47,46,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|gnone_copen|r051,gnone_copen,gnone,copen,51,f1ddb0b5f8b1579ae83301d04bfc5011e0e06e0d03a0bbd6b9da585dd22f7928,BOUNDARY_LIMITED,False,,0,5,8,30,25,22,True,True,False,9,9,5,True,0.0,0.12777777777777777,1080,32,29,0.2894761719476907,1.6022688006064016,1.6906563855968402,0.2652201271016564
V2C|E0|g1e3_c1e3|r052,g1e3_c1e3,g1e3,c1e3,52,12b853048ab420d78edceb398b70ddb531aaff20208b66d33f1ed04e0af785d2,BOUNDARY_LIMITED,False,,0,4,14,30,26,16,True,True,False,4,5,1,True,0.03333333333333333,0.24444444444444444,1080,49,45,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|g1e3_c1e4|r052,g1e3_c1e4,g1e3,c1e4,52,12b853048ab420d78edceb398b70ddb531aaff20208b66d33f1ed04e0af785d2,BOUNDARY_LIMITED,False,,0,4,14,30,26,16,True,True,False,4,5,1,True,0.03333333333333333,0.22777777777777777,1080,46,43,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|g1e3_copen|r052,g1e3_copen,g1e3,copen,52,12b853048ab420d78edceb398b70ddb531aaff20208b66d33f1ed04e0af785d2,BOUNDARY_LIMITED,False,,0,4,12,30,26,18,True,True,False,4,5,2,True,0.03333333333333333,0.14444444444444443,1080,31,29,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|g1e4_c1e3|r052,g1e4_c1e3,g1e4,c1e3,52,0ed6505296c7b263bdbc5c4b4e0c1b6f600c4fc8b378581015630e2697d0dd59,BOUNDARY_LIMITED,False,,0,4,14,30,26,16,True,True,False,4,5,1,True,0.03333333333333333,0.24444444444444444,1080,49,46,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|g1e4_c1e4|r052,g1e4_c1e4,g1e4,c1e4,52,0ed6505296c7b263bdbc5c4b4e0c1b6f600c4fc8b378581015630e2697d0dd59,BOUNDARY_LIMITED,False,,0,4,14,30,26,16,True,True,False,4,5,1,True,0.03333333333333333,0.22777777777777777,1080,46,43,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|g1e4_copen|r052,g1e4_copen,g1e4,copen,52,0ed6505296c7b263bdbc5c4b4e0c1b6f600c4fc8b378581015630e2697d0dd59,BOUNDARY_LIMITED,False,,0,4,12,30,26,18,True,True,False,4,5,2,True,0.03333333333333333,0.14444444444444443,1080,31,29,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|gnone_c1e3|r052,gnone_c1e3,gnone,c1e3,52,333c005f5341b0659a8d4bb6a45eecb6e5834a4fa8cde55f1bac9c764763e238,BOUNDARY_LIMITED,False,,0,4,14,30,26,16,True,True,False,4,5,1,True,0.0,0.24444444444444444,1080,49,46,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|gnone_c1e4|r052,gnone_c1e4,gnone,c1e4,52,333c005f5341b0659a8d4bb6a45eecb6e5834a4fa8cde55f1bac9c764763e238,BOUNDARY_LIMITED,False,,0,4,14,30,26,16,True,True,False,4,5,1,True,0.0,0.23333333333333334,1080,47,45,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|gnone_copen|r052,gnone_copen,gnone,copen,52,333c005f5341b0659a8d4bb6a45eecb6e5834a4fa8cde55f1bac9c764763e238,BOUNDARY_LIMITED,False,,0,4,12,30,26,18,True,True,False,4,5,2,True,0.0,0.15,1080,32,30,0.27880667692981065,1.4323525340997219,1.6007060298887084,0.37225471351732375
V2C|E0|g1e3_c1e3|r053,g1e3_c1e3,g1e3,c1e3,53,70061bfc01125b60fb4728faac9df7d56d84732136213d5c733009e925e0effb,BOUNDARY_LIMITED,False,,0,1,19,30,29,11,True,True,False,7,11,3,True,0.13333333333333333,0.4166666666666667,1080,76,73,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|g1e3_c1e4|r053,g1e3_c1e4,g1e3,c1e4,53,70061bfc01125b60fb4728faac9df7d56d84732136213d5c733009e925e0effb,BOUNDARY_LIMITED,False,,0,1,18,30,29,12,True,True,False,7,11,3,True,0.13333333333333333,0.39444444444444443,1080,72,71,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|g1e3_copen|r053,g1e3_copen,g1e3,copen,53,70061bfc01125b60fb4728faac9df7d56d84732136213d5c733009e925e0effb,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,7,11,4,True,0.13333333333333333,0.20555555555555555,1080,38,33,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|g1e4_c1e3|r053,g1e4_c1e3,g1e4,c1e3,53,5aedeeedb250f0c93840efb55b03fbbd0e51a84ef17c20a7e9fa9297d3e3e325,BOUNDARY_LIMITED,False,,0,2,19,30,28,11,True,True,False,7,11,3,True,0.1,0.39444444444444443,1080,73,69,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|g1e4_c1e4|r053,g1e4_c1e4,g1e4,c1e4,53,5aedeeedb250f0c93840efb55b03fbbd0e51a84ef17c20a7e9fa9297d3e3e325,BOUNDARY_LIMITED,False,,0,2,18,30,28,12,True,True,False,7,11,3,True,0.1,0.36666666666666664,1080,68,67,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|g1e4_copen|r053,g1e4_copen,g1e4,copen,53,5aedeeedb250f0c93840efb55b03fbbd0e51a84ef17c20a7e9fa9297d3e3e325,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,7,11,4,True,0.1,0.23333333333333334,1080,44,36,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|gnone_c1e3|r053,gnone_c1e3,gnone,c1e3,53,8742e18bf1ea973ea7abf3025ffd15d9c25c5d5cacaad32bb9b018f3649adc7c,BOUNDARY_LIMITED,False,,0,2,21,30,28,9,True,True,False,6,13,2,True,0.0,0.5111111111111111,1080,94,93,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|gnone_c1e4|r053,gnone_c1e4,gnone,c1e4,53,8742e18bf1ea973ea7abf3025ffd15d9c25c5d5cacaad32bb9b018f3649adc7c,BOUNDARY_LIMITED,False,,0,2,21,30,28,9,True,True,False,6,13,2,True,0.0,0.5,1080,92,89,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|gnone_copen|r053,gnone_copen,gnone,copen,53,8742e18bf1ea973ea7abf3025ffd15d9c25c5d5cacaad32bb9b018f3649adc7c,BOUNDARY_LIMITED,False,,0,2,14,30,28,16,True,True,False,6,13,2,True,0.0,0.3,1080,56,53,0.25514303859546617,1.6264856477998162,1.7088982129164443,0.4636477749982574
V2C|E0|g1e3_c1e3|r054,g1e3_c1e3,g1e3,c1e3,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,3,30,30,27,True,True,True,4,6,5,False,0.0,0.016666666666666666,1080,3,3,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|g1e3_c1e4|r054,g1e3_c1e4,g1e3,c1e4,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,3,30,30,27,True,True,True,4,6,5,False,0.0,0.016666666666666666,1080,3,3,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|g1e3_copen|r054,g1e3_copen,g1e3,copen,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,2,30,30,28,True,True,True,4,6,5,False,0.0,0.011111111111111112,1080,2,2,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|g1e4_c1e3|r054,g1e4_c1e3,g1e4,c1e3,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,3,30,30,27,True,True,True,4,6,5,False,0.0,0.016666666666666666,1080,3,3,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|g1e4_c1e4|r054,g1e4_c1e4,g1e4,c1e4,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,3,30,30,27,True,True,True,4,6,5,False,0.0,0.016666666666666666,1080,3,3,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|g1e4_copen|r054,g1e4_copen,g1e4,copen,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,2,30,30,28,True,True,True,4,6,5,False,0.0,0.011111111111111112,1080,2,2,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|gnone_c1e3|r054,gnone_c1e3,gnone,c1e3,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,3,30,30,27,True,True,True,4,6,5,False,0.0,0.016666666666666666,1080,3,3,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|gnone_c1e4|r054,gnone_c1e4,gnone,c1e4,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,3,30,30,27,True,True,True,4,6,5,False,0.0,0.016666666666666666,1080,3,3,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|gnone_copen|r054,gnone_copen,gnone,copen,54,ad0a2e623561f7d1da79bf5fae151f888f1edbfa5937e16f963dd558475bdc1f,M0_NOT_REJECTED,False,,0,0,2,30,30,28,True,True,True,4,6,5,False,0.0,0.011111111111111112,1080,2,2,0.26100718657500377,1.21640359996397,1.3592801134651453,0.3522524776307145
V2C|E0|g1e3_c1e3|r055,g1e3_c1e3,g1e3,c1e3,55,e8bdecc252e8342a2cd97cde433ac44e4e5830a5b3c81261e9512771ea78e696,BOUNDARY_LIMITED,False,,0,5,11,30,25,19,True,True,False,2,5,3,True,0.0,0.18888888888888888,1080,41,38,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|g1e3_c1e4|r055,g1e3_c1e4,g1e3,c1e4,55,e8bdecc252e8342a2cd97cde433ac44e4e5830a5b3c81261e9512771ea78e696,BOUNDARY_LIMITED,False,,0,5,10,30,25,20,True,True,False,2,5,3,True,0.0,0.18333333333333332,1080,40,36,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|g1e3_copen|r055,g1e3_copen,g1e3,copen,55,e8bdecc252e8342a2cd97cde433ac44e4e5830a5b3c81261e9512771ea78e696,M0_NOT_REJECTED,False,,0,5,5,30,25,25,True,True,True,2,5,7,False,0.0,0.044444444444444446,1080,15,14,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|g1e4_c1e3|r055,g1e4_c1e3,g1e4,c1e3,55,244ee0b606dddb3d373b46dbd9ce0bfec90ee0b7f513960711064eb45f2f0646,BOUNDARY_LIMITED,False,,0,5,11,30,25,19,True,True,False,2,5,3,True,0.0,0.18888888888888888,1080,41,38,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|g1e4_c1e4|r055,g1e4_c1e4,g1e4,c1e4,55,244ee0b606dddb3d373b46dbd9ce0bfec90ee0b7f513960711064eb45f2f0646,BOUNDARY_LIMITED,False,,0,5,10,30,25,20,True,True,False,2,5,3,True,0.0,0.18333333333333332,1080,40,36,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|g1e4_copen|r055,g1e4_copen,g1e4,copen,55,244ee0b606dddb3d373b46dbd9ce0bfec90ee0b7f513960711064eb45f2f0646,M0_NOT_REJECTED,False,,0,5,5,30,25,25,True,True,True,2,5,6,False,0.0,0.044444444444444446,1080,15,14,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|gnone_c1e3|r055,gnone_c1e3,gnone,c1e3,55,8fe44e03ac9c09a61ca82c66223a9caa52f8b090a4fb1693aeb7656eac08c299,BOUNDARY_LIMITED,False,,0,6,9,30,24,21,True,True,False,2,4,6,True,0.0,0.18333333333333332,1080,42,41,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|gnone_c1e4|r055,gnone_c1e4,gnone,c1e4,55,8fe44e03ac9c09a61ca82c66223a9caa52f8b090a4fb1693aeb7656eac08c299,BOUNDARY_LIMITED,False,,0,6,9,30,24,21,True,True,False,2,4,6,True,0.0,0.18333333333333332,1080,42,39,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|gnone_copen|r055,gnone_copen,gnone,copen,55,8fe44e03ac9c09a61ca82c66223a9caa52f8b090a4fb1693aeb7656eac08c299,M0_NOT_REJECTED,False,,0,6,4,30,24,26,True,True,True,2,4,9,False,0.0,0.03888888888888889,1080,16,16,0.16360447740608727,1.6850331748108047,1.383453357151135,0.4272297701616897
V2C|E0|g1e3_c1e3|r056,g1e3_c1e3,g1e3,c1e3,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,4,4,1,True,0.0,0.12777777777777777,1080,25,25,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|g1e3_c1e4|r056,g1e3_c1e4,g1e3,c1e4,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,BOUNDARY_LIMITED,False,,0,1,7,30,29,23,True,True,False,4,4,1,True,0.0,0.12777777777777777,1080,25,24,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|g1e3_copen|r056,g1e3_copen,g1e3,copen,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,M0_NOT_REJECTED,False,,0,1,3,30,29,27,True,True,True,4,4,1,False,0.0,0.07777777777777778,1080,16,15,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|g1e4_c1e3|r056,g1e4_c1e3,g1e4,c1e3,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,4,4,1,True,0.0,0.12777777777777777,1080,25,25,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|g1e4_c1e4|r056,g1e4_c1e4,g1e4,c1e4,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,BOUNDARY_LIMITED,False,,0,1,7,30,29,23,True,True,False,4,4,1,True,0.0,0.12777777777777777,1080,25,24,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|g1e4_copen|r056,g1e4_copen,g1e4,copen,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,M0_NOT_REJECTED,False,,0,1,3,30,29,27,True,True,True,4,4,1,False,0.0,0.07777777777777778,1080,16,15,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|gnone_c1e3|r056,gnone_c1e3,gnone,c1e3,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,4,4,1,True,0.0,0.12777777777777777,1080,25,25,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|gnone_c1e4|r056,gnone_c1e4,gnone,c1e4,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,BOUNDARY_LIMITED,False,,0,1,7,30,29,23,True,True,False,4,4,1,True,0.0,0.12777777777777777,1080,25,24,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|gnone_copen|r056,gnone_copen,gnone,copen,56,d8c7f0a798f18ef183dfbd45b822b6cf7c2d21a88886b00119b0a1d4dcd13d38,M0_NOT_REJECTED,False,,0,1,3,30,29,27,True,True,True,4,4,1,False,0.0,0.07777777777777778,1080,16,15,0.16474679043672943,1.335579686087173,1.2987545844136876,0.5269976864553683
V2C|E0|g1e3_c1e3|r057,g1e3_c1e3,g1e3,c1e3,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,7,10,6,False,0.0,0.07222222222222222,1080,13,13,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|g1e3_c1e4|r057,g1e3_c1e4,g1e3,c1e4,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,7,10,6,False,0.0,0.07222222222222222,1080,13,13,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|g1e3_copen|r057,g1e3_copen,g1e3,copen,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,2,30,30,28,True,True,True,7,10,8,False,0.0,0.011111111111111112,1080,2,2,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|g1e4_c1e3|r057,g1e4_c1e3,g1e4,c1e3,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,7,10,6,False,0.0,0.07222222222222222,1080,13,13,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|g1e4_c1e4|r057,g1e4_c1e4,g1e4,c1e4,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,7,10,6,False,0.0,0.07222222222222222,1080,13,13,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|g1e4_copen|r057,g1e4_copen,g1e4,copen,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,2,30,30,28,True,True,True,7,10,8,False,0.0,0.011111111111111112,1080,2,2,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|gnone_c1e3|r057,gnone_c1e3,gnone,c1e3,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,7,10,6,False,0.0,0.07222222222222222,1080,13,13,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|gnone_c1e4|r057,gnone_c1e4,gnone,c1e4,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,7,10,6,False,0.0,0.07222222222222222,1080,13,13,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|gnone_copen|r057,gnone_copen,gnone,copen,57,c511bfe9c522b9922f54ec5e43af55b67398e6667fea554051559a70e033503b,M0_NOT_REJECTED,False,,0,0,2,30,30,28,True,True,True,7,10,8,False,0.0,0.011111111111111112,1080,2,2,0.202557189474899,1.3074908666481577,1.4008357442290211,0.3613203013772785
V2C|E0|g1e3_c1e3|r058,g1e3_c1e3,g1e3,c1e3,58,89a3c44de6e26eec61db3d22d5e2683fa654e9eb6953af606b6ea0a4cb0124c7,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,3,8,4,True,0.06666666666666667,0.13333333333333333,1080,34,30,0.15308226075873774,1.6672324777109933,1.2373542809161067,0.537697810612899
V2C|E0|g1e3_c1e4|r058,g1e3_c1e4,g1e3,c1e4,58,89a3c44de6e26eec61db3d22d5e2683fa654e9eb6953af606b6ea0a4cb0124c7,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,3,8,4,True,0.06666666666666667,0.1111111111111111,1080,30,30,0.15308226075873774,1.6672324777109933,1.2373542809161067,0.537697810612899
V2C|E0|g1e3_copen|r058,g1e3_copen,g1e3,copen,58,89a3c44de6e26eec61db3d22d5e2683fa654e9eb6953af606b6ea0a4cb0124c7,M0_NOT_REJECTED,False,,0,4,2,30,26,28,True,True,True,3,8,6,False,0.06666666666666667,0.011111111111111112,1080,12,12,0.15308226075873774,1.6672324777109933,1.2373542809161067,0.537697810612899
V2C|E0|g1e4_c1e3|r058,g1e4_c1e3,g1e4,c1e3,58,fd7c776d3a870d712b3a6c667515e0457cb41997a140f23f96f3743835c8061f,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,3,8,4,True,0.06666666666666667,0.13333333333333333,1080,34,30,0.15308226075873774,1.6672324777109933,1.2373542809161067,0.537697810612899
V2C|E0|g1e4_c1e4|r058,g1e4_c1e4,g1e4,c1e4,58,fd7c776d3a870d712b3a6c667515e0457cb41997a140f23f96f3743835c8061f,BOUNDARY_LIMITED,False,,0,4,9,30,26,21,True,True,False,3,8,4,True,0.06666666666666667,0.1111111111111111,1080,30,30,0.15308226075873774,1.6672324777109933,1.2373542809161067,0.537697810612899
V2C|E0|g1e4_copen|r058,g1e4_copen,g1e4,copen,58,fd7c776d3a870d712b3a6c667515e0457cb41997a140f23f96f3743835c8061f,M0_NOT_REJECTED,False,,0,4,2,30,26,28,True,True,True,3,8,6,False,0.06666666666666667,0.016666666666666666,1080,13,12,0.15308226075873774,1.6672324777109933,1.2373542809161067,0.537697810612899
