key,collection,position,smiles,mh,R1_single_position_all_energies,R3_no_isolation_conflict,R2_ms2_all_energies,R4_window_and_ce,R5_mass_range,R6_features,R7_neutral_scaffold_new,scaffold_group,in_step10,in_step8,in_v2_five_rung,VALIDATION,ANCHOR,SECONDARY
BXRMEWOQUXOLDH,NEXUS,_Q3_pos_F11_,COC(=O)C(N)Cc1cnc[nH]1,170.09240259199998,False,True,False,False,True,True,False,c1c[nH]cn1,False,False,False,False,False,False
MKWLCWJMHDISIT,NEXUS,_Q1_pos_E9_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1cccc(Cl)c1Cl,398.01926849600005,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
HMZGZQPMJLEENU,NEXUS,_Q1_pos_A9_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccc(Cl)cc1Cl,398.01926849600005,True,False,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,False,False,False
MOBUVCKLGDJANF,NEXUS,_Q2_pos_G8_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1cc(Cl)ccc1Cl,398.01926849600005,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
MTTQBZWFVUEGSE,NEXUS,_Q1_pos_A9_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1c(Cl)cccc1Cl,398.01926849600005,True,False,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,False,False,False
WYXPMGPPRCNIHJ,NEXUS,_Q2_pos_B8_,COC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1ccccc1Br,428.012810648,True,True,False,False,True,True,True,O=c1oc2ccccc2c2c1C(c1ccccc1)C=CO2,True,True,False,False,False,False
ZYJFTUZFDDQOJY,NEXUS,_Q3_pos_G8_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccccc1F,348.087791388,False,False,False,False,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,False,False,False,False,False,False
FATJWBHOXGOUNJ,NEXUS,_Q3_pos_F8_,COC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1cccc(Br)c1,428.012810648,False,True,False,False,True,True,True,O=c1oc2ccccc2c2c1C(c1ccccc1)C=CO2,False,False,False,False,False,False
GBQRKJRHCOAHIR,NEXUS,_Q1_pos_E9_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1c(F)cccc1Cl,382.04881903600005,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
IOIYKTDJCWZSTH,NEXUS,_Q4_pos_F7_,COC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1cccc(C(F)(F)F)c1,418.089683208,True,True,True,True,True,True,True,O=c1oc2ccccc2c2c1C(c1ccccc1)C=CO2,True,True,False,True,False,False
YYTOWLHCHFHNNT,NEXUS,_Q1_pos_A8_,COC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1ccc(C(F)(F)F)cc1,418.089683208,True,False,True,True,True,True,True,O=c1oc2ccccc2c2c1C(c1ccccc1)C=CO2,True,True,False,False,False,False
QVNCBRMSRLGETO,NEXUS,_Q4_pos_F8_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccccc1[N+](=O)[O-],375.082291408,True,False,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,False,False,False
SOLOGPKQXAYSGY,NEXUS,_Q1_pos_H9_,COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1cccnc1,331.09246216800005,False,True,False,False,True,True,True,O=c1ccoc2c1OC=CC2c1cccnc1,False,False,False,False,False,False
OQVPVEPWRLNVGD,NEXUS,_Q1_pos_E9_,COC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cc(OC)c(OC)c(OC)c1,388.17546351999994,True,True,False,False,True,True,True,O=C1CCCC2=C1C(c1ccccc1)C=CN2,True,True,False,False,False,False
IOQFFVWYRWJEKD,NEXUS,_Q2_pos_H10_,COC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,325.1070496119999,True,True,False,False,True,True,False,O=c1oc2ccccc2cc1Cc1ccccc1,False,True,False,False,False,False
SWPXBDJUGLEKES,NEXUS,_Q4_pos_E10_,COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C,429.20201261599993,True,False,True,True,True,True,True,O=C(CNC(=O)OCc1ccccc1)NCCc1ccccc1,True,True,False,False,False,False
IBEHLLZABMFSQV,NEXUS,_Q4_pos_A7_,COC(=O)C(c1cc(OC)c(O)c(OC)c1)(N1CCNC(C)C1)C(F)(F)F,393.16318249600005,False,True,False,False,True,True,True,c1ccc(CN2CCNCC2)cc1,False,False,False,False,False,False
SIACYYUWRAZSCX,NEXUS,_Q3_pos_B7_,COC(=O)Nc1c(C(=O)OC)cc(OC)c(OC)c1OC,300.10777788400003,False,False,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
HHAUHOVXEMQXQT,NEXUS,_Q3_pos_E11_,COC(=O)c1cc(OC)c(OC)c(OC)c1NC(=O)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12,489.165627108,False,True,False,False,True,True,True,O=C(Nc1ccccc1)C(=O)c1c(-c2ccccc2)[nH]c2ccccc12,False,False,False,False,False,False
CVGAINFJTLYTKX,NEXUS,_Q2_pos_C7_,COC(=O)c1cc(OC)c(OC)c(OC)c1NS(=O)(=O)c1cc2c(cc1C)n(C)c(=O)n2C,480.14351176,True,True,False,False,True,True,True,O=c1[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2[nH]1,True,True,False,False,False,False
BIGQPYZPEWAPBG,NEXUS,_Q2_pos_E12_,COC(=O)c1ccc(OC)c(OC)c1,197.080834864,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
QSGONIQEKLJPGV,NEXUS,_Q1_pos_B11_,COC(=O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,265.179820628,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
RNVFYQUEEMZKLR,NEXUS,_Q2_pos_F7_,COC(=O)c1cc(O)cc(O)c1,169.049534736,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
GVJLOTRZPUPBJH,NEXUS,_Q1_pos_E8_,COC(=O)c1cccc(CNC(=O)CN2CCc3ccccc3C2)c1,339.170318564,True,True,True,True,True,True,True,O=C(CN1CCc2ccccc2C1)NCc1ccccc1,True,True,False,True,False,False
MGKQAKGCWXUAQV,NEXUS,_Q1_pos_C11_,CCOc1ccc2oc(=O)cc(Cn3c(=O)c4c(C(=O)OC)cc(C)nc4n(C)c3=O)c2c1,452.145226012,True,False,True,True,True,True,True,O=c1cc(Cn2c(=O)[nH]c3ncccc3c2=O)c2ccccc2o1,True,True,False,False,False,False
BEVLZDHMHMPEHQ,NEXUS,_Q1_pos_F12_,COC(=O)CCC1(C(=O)OC)CC2(CC2)N=N1,241.118282992,True,False,False,False,True,True,True,C1CC2(CC2)N=N1,True,True,False,False,False,False
JOTBQNZRZAUSBB,NEXUS,_Q2_pos_B8_,COC(=O)C1=C(C)Nc2sc(C(N)=O)c(N)c2C1c1cc(OC)c(OC)c(OC)c1,434.13803245599996,True,True,True,True,True,True,True,C1=CC(c2ccccc2)c2ccsc2N1,True,True,False,True,False,False
SUVMVUFJILWDSU,NEXUS,_P5_pos_G3_,COC(=O)CC(N)c1ccccc1F,198.092482844,True,True,True,True,True,True,False,c1ccccc1,False,True,False,False,False,True
CDXFCVVUIBFQQB,NEXUS,_Q1_pos_H8_,COC(=O)c1[nH]c2cccc(OC)c2c1N,221.092068244,True,False,True,True,True,True,False,c1ccc2[nH]ccc2c1,False,True,False,False,False,False
OUDDLDSJJYPMJB,NEXUS,_Q1_pos_A9_,COC(=O)C(NS(=O)(=O)c1ccc2ccccc2c1)C(O)c1ccccc1,386.105669708,True,False,False,False,True,True,True,O=S(=O)(NCCc1ccccc1)c1ccc2ccccc2c1,True,True,False,False,False,False
NLPNTCULNCBQAK,NEXUS,_Q1_pos_C9_,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc2c(C)cc(=O)oc2c1,435.15506242399994,True,True,True,True,True,True,True,O=C(COc1ccc2ccc(=O)oc2c1)NCCc1c[nH]c2ccccc12,True,True,False,True,False,False
BYNBJNABVGIMKZ,NEXUS,_Q2_pos_F12_,COC(=O)c1ccc2c(c1)C(=O)/C(=C\c1cc(OC)c(OC)c(OC)c1)O2,371.1125289159999,True,True,False,False,True,True,True,O=C1C(=Cc2ccccc2)Oc2ccccc21,True,True,False,False,False,False
AHNXAHUSBYWGKH,NEXUS,_Q2_pos_F12_,C=CCOc1ccc(/C=C2\Oc3ccc(C(=O)OC)cc3C2=O)cc1,337.10704961199997,True,True,False,False,True,True,True,O=C1C(=Cc2ccccc2)Oc2ccccc21,True,True,False,False,False,False
VMESWQXRGYWECL,NEXUS,_Q4_pos_G7_,COC(=O)c1ccc(/C=N/NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,428.19686766,True,True,True,True,True,True,True,O=C(NN=Cc1ccccc1)c1ccc(CN2CCc3ccccc3C2)cc1,True,True,False,True,False,False
QGTAUUCNYSAFKW,NEXUS,_Q2_pos_A6_,COC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cc(Br)c(O)c(OC)c1,422.0597608399999,True,True,True,True,True,True,True,O=C1CCCC2=C1C(c1ccccc1)C=CN2,True,True,False,True,False,False
NDBXXDZBQSWCQS,NEXUS,_Q3_pos_B6_,COC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccccc3)C2)C1c1cc(Br)c(O)c(OC)c1,498.0910609679999,False,True,False,False,True,True,True,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,False,False,False,False,False,False
SMBAHXCBDFRXKJ,NEXUS,_Q2_pos_A6_,CCOc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)CC(c2ccccc2)C3)cc(Br)c1O,512.106711032,True,True,False,False,True,True,True,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,True,True,False,False,False,False
QFFUMWYJDFGFQK,NEXUS,_Q3_pos_C6_,CCOc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)CC(c2ccc(Cl)cc2)C3)cc(Br)c1O,546.06773868,False,True,False,False,True,True,True,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,False,False,False,False,False,False
WFHOTQAGTMXRSX,NEXUS,_Q2_pos_B6_,CCOc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)CC(c2ccc(OC)cc2)C3)cc(Br)c1O,542.117275716,True,False,True,True,True,True,True,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,True,True,False,False,False,False
QKMSODBVRKUPMX,NEXUS,_Q2_pos_H5_,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cccc(Br)c1,404.08558166399996,True,False,True,True,True,True,True,O=C1CCCC2=C1C(c1ccccc1)C=CN2,True,True,False,False,False,False
KCZYRPKBIWYGGW,NEXUS,_Q1_pos_B9_,COC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1ccc(O)c(OC)c1,344.14924877199996,True,False,False,False,True,True,True,O=C1CCCC2=C1C(c1ccccc1)C=CN2,True,True,False,False,False,False
CUBFDZOYQBNDSA,NEXUS,_Q2_pos_F8_,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(OC)cc1,356.18563428,False,True,False,False,True,True,True,O=C1CCCC2=C1C(c1ccccc1)C=CN2,False,False,False,False,False,False
AWRDPPOFOQSLSL,NEXUS,_Q3_pos_A9_,COC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cc(Cl)c(O)c(OC)c1,378.11027641999993,False,True,False,False,True,True,True,O=C1CCCC2=C1C(c1ccccc1)C=CN2,False,False,False,False,False,False
JNZHJNVULVZWRQ,NEXUS,_Q1_pos_H7_,COC(=O)c1ccc(C2CC(=O)Nc3c2cc(Br)c2ccccc32)cc1,410.03863147199996,True,True,True,True,True,True,True,O=C1CC(c2ccccc2)c2ccc3ccccc3c2N1,True,True,False,True,False,False
JTZKILTYPNEPCS,NEXUS,_Q2_pos_D7_,COC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1coc2ccc(Cl)cc2c1=O,400.09462635599994,True,True,True,True,True,True,True,O=C1CCCC2=C1C(c1coc3ccccc3c1=O)C=CN2,True,True,False,True,False,False
NQYPLDLTZINCIW,NEXUS,_Q2_pos_F6_,COC(=O)c1ccc(C(=O)NCCc2c(C)[nH]c3ccc(OCc4ccccc4)cc23)cc1,443.196533312,False,True,False,False,True,True,True,O=C(NCCc1c[nH]c2ccc(OCc3ccccc3)cc12)c1ccccc1,False,False,False,False,False,False
GMGLAYQWZCOBKG,NEXUS,_Q1_pos_A7_,COC(=O)c1ccc(NC(=S)N/N=C/c2cc(OC)c(OC)c(OC)c2)cc1,404.127467772,True,True,True,True,True,True,True,S=C(NN=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
WPRMOGULDVXBPX,NEXUS,_Q1_pos_E11_,COC(=O)c1ccc(CSc2nc3c(=O)[nH]c(C)nc3n2C)cc1,345.10158737200004,True,True,False,False,True,True,True,O=c1[nH]cnc2[nH]c(SCc3ccccc3)nc12,True,True,False,False,False,False
XQFJOCLABBRARJ,NEXUS,_Q4_pos_G6_,COC(=O)c1ccc(NC(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,342.13359870799997,True,True,False,False,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,False,False,False
IXKWTAAJCJAUIL,NEXUS,_Q2_pos_D8_,COC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,346.128513328,True,True,True,True,True,True,False,O=C(Nc1ccccc1)c1ccccc1,False,True,False,False,False,True
MKXPYGLVNSLDFW,NEXUS,_Q3_pos_H6_,COC(=O)CCC(C)C1CC=C2C3=CCC4CC(OC(=O)OC)CCC4(C)C3CC(=O)C21C,459.27411493599993,True,False,True,True,True,True,True,O=C1CC2C(=CCC3CCCCC32)C2=CCCC12,True,True,False,False,False,False
RYWFTNOOUZJXNY,NEXUS,_Q4_pos_F12_,COC(=O)c1ccc(C2C(C(C)=O)=C(O)C(=O)N2CCc2c[nH]c3ccccc23)cc1,419.160147804,False,True,False,False,True,True,True,O=C1C=CC(c2ccccc2)N1CCc1c[nH]c2ccccc12,False,False,False,False,False,False
WLHDPJUEOKTQKY,NEXUS,_P5_pos_D3_,COC(=O)c1ccc(NC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2cccs2)cc1,457.08863974,True,True,True,True,True,True,True,O=C(Nc1ccccc1)C1Cc2ccccc2CN1S(=O)(=O)c1cccs1,True,True,False,True,False,False
IXRIBIIINJPZMP,NEXUS,_Q1_pos_C7_,CCC(CC)c1nc(Nc2ccc(C(=O)OC)cc2)c2ccccc2n1,350.18630297600004,True,True,True,True,True,True,True,c1ccc(Nc2ncnc3ccccc23)cc1,True,True,False,True,False,False
MHDSIUYUVPRSPK,NEXUS,_Q3_pos_F10_,COC(=O)c1ccc(CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)o2)cc1,417.1114833599999,False,True,False,False,True,True,True,c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,False,False,False,False,False,False
IGRYTYLFEVLZJI,NEXUS,_Q1_pos_G7_,COC(=O)c1ccc(C(=O)NCCc2c(C)[nH]c3c(C)ccc(F)c23)cc1,369.16089675200004,False,True,False,False,True,True,True,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,False,False,False,False,False,False
MLBPVSCKTADTNR,NEXUS,_Q3_pos_F7_,COC(=O)c1ccc(C(=O)NCCc2c(C)[nH]c3ccc(OC)cc23)cc1,367.165233184,False,True,False,False,True,True,True,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,False,False,False,False,False,False
TZRLXJWNQJZPGJ,NEXUS,_P5_pos_E5_,COC(=O)c1ccc2nc(C)c(CN3CCc4ccccc4C3)c(O)c2c1,363.17031856399996,True,True,True,True,True,True,True,c1ccc2c(c1)CCN(Cc1cnc3ccccc3c1)C2,True,True,False,True,False,False
HQLYXMOPLKUDAQ,NEXUS,_P5_pos_A2_,COC(=O)c1sc(NC(=O)c2ccc3c(c2)OCO3)c(C#N)c1C,345.053968484,True,True,False,False,True,True,True,O=C(Nc1cccs1)c1ccc2c(c1)OCO2,True,True,False,False,False,False
KQACJIAQZHAEKS,NEXUS,_Q1_pos_B8_,COC(=O)C1=CN(C(C)c2ccccc2)C=C(C(=O)OC)C1c1cc(OC)c(OC)c(OC)c1,468.2016782679999,True,False,True,True,True,True,True,C1=CN(Cc2ccccc2)C=CC1c1ccccc1,True,True,False,False,False,False
QBGLQLKLSKZRQW,NEXUS,_Q2_pos_H6_,COC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OC)C1c1cc(OC)c(OC)c(OC)c1,454.1860282039999,True,False,False,False,True,True,True,C1=CN(Cc2ccccc2)C=CC1c1ccccc1,True,True,False,False,False,False
SQXBIMXUPKOHRS,NEXUS,_Q4_pos_F7_,COC(=O)C1=CNC=C(C(=O)OC)C1c1cc(OC)c(OC)c(OC)c1,364.13907801199997,True,True,False,False,True,True,True,C1=CC(c2ccccc2)C=CN1,True,True,False,False,False,False
IYLRRIUNGGQRTN,NEXUS,_Q2_pos_F10_,COC(=O)C1CC23CCCN4CCC5(c6ccccc6NC15CC2)C43,339.206704072,True,True,False,False,True,True,True,c1ccc2c(c1)NC13CCC4(CCCN5CCC21C54)CC3,True,True,False,False,False,False
FZTZGUHMZVISAB,NEXUS,_Q4_pos_B12_,COC(=O)C(CCCNC(=N)N[N+](=O)[O-])NC(=O)c1ccc(C)cc1,352.161544772,True,False,True,True,True,True,False,c1ccccc1,False,True,False,False,False,False
UJCPEPQYSPRWGU,NEXUS,_P5_pos_A6_,COC(=O)c1[nH]c(=O)[nH]c(=O)c1Br,248.95054474,True,True,False,False,True,True,False,O=c1cc[nH]c(=O)[nH]1,False,True,False,False,False,False
DWFMEDUBYNSFRF,NEXUS,_Q3_pos_F8_,COC(=O)C1=C(C)NC(SC)=C(C#N)C1c1cc(OC)c(OC)c(OC)c1,391.13221880399993,False,False,False,False,True,True,True,C1=CC(c2ccccc2)C=CN1,False,False,False,False,False,False
GHDUFBAGTBFWQK,NEXUS,_Q1_pos_G9_,C1COCCN1.COC(=O)C1=C(C)NC(S)=C(C#N)C1c1cc(OC)c(OC)c(OC)c1,377.11656873999993,True,False,False,False,True,True,True,C1=CC(c2ccccc2)C=CN1,True,True,False,False,False,False
OJQMJANMNHJQMO,NEXUS,_Q3_pos_E10_,COCCn1c(C)c(C(=O)OC)c2cc(O)c3ccccc3c21,314.138684088,False,True,False,False,True,True,True,c1ccc2c(c1)ccc1cc[nH]c12,False,False,False,False,False,False
NXVKJDTVRCTTGX,NEXUS,_Q2_pos_G10_,COC(=O)c1c(C)n(CC2CCCO2)c2ccc(O)cc12,290.138684088,True,True,False,False,True,True,True,c1ccc2c(c1)ccn2CC1CCCO1,True,True,False,False,False,False
UDZPZYAZRCNJSE,NEXUS,_Q4_pos_B8_,CCCc1ccc(OCCn2c(C)c(C(=O)OC)c3cc(O)c4ccccc4c32)cc1,418.201284344,False,True,False,False,True,True,True,c1ccc(OCCn2ccc3ccc4ccccc4c32)cc1,False,False,False,False,False,False
MQASNJGBUISRNK,NEXUS,_Q4_pos_E10_,COC(=O)C1CC23CCC[N+]4(C)CCC5(c6ccccc6NC15CC2)C34,354.22963058809,True,True,False,False,True,True,True,c1ccc2c(c1)NC13CCC4(CCC[NH+]5CCC21C54)CC3,True,True,False,False,False,False
KFTHKOWIKLPWJD,NEXUS,_Q4_pos_A8_,COC(=O)C1=C(C)NC(SCC(=O)c2ccc3c(c2)OCO3)=C(C#N)C1c1cccs1,455.0729896759999,True,True,False,False,True,True,True,O=C(CSC1=CC(c2cccs2)C=CN1)c1ccc2c(c1)OCO2,True,True,False,False,False,False
BCEQAFYQTMMWMG,NEXUS,_Q1_pos_F6_,COC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Br)c(O)c(OC)c1,385.03935974399997,True,True,True,True,True,True,True,O=C1NC=CC(c2ccccc2)N1,True,True,False,True,False,False
DYHGLPLHYDTWHF,NEXUS,_P5_pos_B6_,COC(=O)C1=C(C(=O)OC)N(c2ccc(F)cc2)C(N)=C(C#N)C1c1ccc(O)c(OC)c1,454.14088957999996,True,True,True,True,True,True,True,C1=CN(c2ccccc2)C=CC1c1ccccc1,True,True,False,True,False,False
GZEFCMIQEJLETH,NEXUS,_Q2_pos_F6_,COC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(OC)c(OC)c3)C2)C1c1cc(OC)c(OC)c(OC)c1,524.2278930159999,False,True,False,False,True,True,True,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,False,False,False,False,False,False
MZTJYRCGYQKHIR,NEXUS,_Q1_pos_G6_,COC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(Cl)cc3)C2)C1c1cc(OC)c(OC)c(OC)c1,498.1677912959999,True,False,False,False,True,True,True,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,True,True,False,False,False,False
UAZDNJMTGTUBQX,NEXUS,_Q3_pos_F6_,COC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(Cl)cc3)C2)C1c1ccc(O)c(OC)c1,454.14157654799993,False,True,False,False,True,True,True,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,False,False,False,False,False,False
CRKXNURAOMSUMJ,NEXUS,_Q2_pos_B10_,CCOc1ccc2oc(=O)cc(Cn3c(=O)c4c(C(=O)OC)cc(C5CC5)nc4n(C)c3=O)c2c1,478.160876076,True,True,False,False,True,True,True,O=c1cc(Cn2c(=O)[nH]c3nc(C4CC4)ccc3c2=O)c2ccccc2o1,True,True,False,False,False,False
HCBYVASAEKFPRB,NEXUS,_Q2_pos_A8_,COC(=O)c1c(C)nc(C)c2c(=O)[nH]c3cc(OC)c(OC)cc3c12,343.12884767599996,False,False,False,False,True,True,True,O=c1[nH]c2ccccc2c2ccncc12,False,False,False,False,False,False
IRVSABRWYHCZEB,NEXUS,_P5_pos_C4_,COC(=O)C(CCCCCCC(C)C)NC(=O)c1ccccc1,320.222019788,True,True,True,True,True,True,False,c1ccccc1,False,True,False,False,False,True
CJCSPKMFHVPWAR,NEXUS,_Q3_pos_F2_,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,212.091733896,False,True,False,False,True,True,False,c1ccccc1,False,False,True,False,False,False
ZFPMABVFFHSNSY,NEXUS,_Q3_pos_G8_,COc1ccc(/C=C(\C#N)C(=O)OC(C)C)c(OC)c1OC,306.13359870799997,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
IZHSYDHRUOUIHA,NEXUS,_Q1_pos_A9_,COc1cc(OC)c(OC)cc1/C=C(\C#N)C(=O)OC(C)C,306.133598708,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
ILGYVNBDUOSYLF,NEXUS,_Q1_pos_H9_,COc1cc(/C=C(\C#N)C(=O)OC(C)C)cc(OC)c1,276.123034024,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
GMDZWMSMLPRNDT,NEXUS,_P5_pos_B1_,CC(C)OC(=O)c1ccc2c(c1)OCCOCCOc1ccc(C(=O)OC(C)C)cc1OCCOCCO2,533.238123352,True,True,False,False,True,True,True,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,True,True,False,False,False,False
SKSXXESXTVWIKU,NEXUS,_P5_pos_C3_,COc1ccc(C(=O)Nc2sc3c(c2C(=O)OC(C)C)CCCC3)cc1OC,404.1526199,True,True,False,False,True,True,True,O=C(Nc1cc2c(s1)CCCC2)c1ccccc1,True,True,False,False,False,False
IZAIZVXHZHBHTR,NEXUS,_Q2_pos_B11_,CC(C)OC(=O)COc1ccc2c(=O)c(-c3ccc(Cl)cc3)coc2c1,373.083727324,True,True,False,False,True,True,False,O=c1c(-c2ccccc2)coc2ccccc12,False,True,False,False,False,False
JZVNUPHKNLASQE,NEXUS,_Q2_pos_C9_,COc1ccc(/C=C2\Oc3cc(OCC(=O)OC(C)C)ccc3C2=O)cc1,369.13326436,True,True,False,False,True,True,True,O=C1C(=Cc2ccccc2)Oc2ccccc21,True,True,False,False,False,False
NYIHORJUBZLXER,NEXUS,_Q2_pos_F8_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1cccc(Cl)c1Cl,426.05056862400005,False,True,False,False,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,False,False,False,False,False,False
YYEOWTIAYGGWBV,NEXUS,_Q2_pos_C8_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccc(Cl)cc1Cl,426.05056862400005,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
FQACVCUXLWECJC,NEXUS,_Q4_pos_B8_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1c(Cl)cccc1Cl,426.05056862400005,False,True,False,False,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,False,False,False,False,False,False
IAADFZLZWMXVCR,NEXUS,_Q4_pos_F8_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1c(F)cccc1Cl,410.08011916400005,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
FFIYJDUOKQDRJD,NEXUS,_Q3_pos_G8_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccc(Cl)c(Cl)c1,426.05056862400005,False,False,False,False,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,False,False,False,False,False,False
FUFYDKWEAXYOHH,NEXUS,_Q1_pos_A9_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccc(Cl)cc1,392.089540976,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
WSMUAKDGOFXEQI,NEXUS,_Q4_pos_B8_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccc(F)cc1,376.119091516,False,True,False,False,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,False,False,False,False,False,False
PZSOXNOGNYAAIA,NEXUS,_Q1_pos_E9_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1ccccc1[N+](=O)[O-],403.113591536,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
ZQQQUKPBABZCCK,NEXUS,_Q1_pos_E9_,COC(=O)c1ccc(C2C(C(=O)OC(C)C)=C(N)Oc3c2oc(CO)cc3=O)cc1,416.13399263199994,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1ccccc1,True,True,False,True,False,False
QZSPYIDISPEVBP,NEXUS,_Q2_pos_B8_,CC(C)OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1cccnc1,359.12376229600005,True,True,True,True,True,True,True,O=c1ccoc2c1OC=CC2c1cccnc1,True,True,False,True,False,False
