instrument_type,collision_energy,ce_repr,ce_decimals,n_rows,n_simulation_challenge,n_unique_inchikey,n_adduct_MH,precursor_mz_min,precursor_mz_median,precursor_mz_max,frac_of_instrument_nonmissing
Orbitrap,6.607476180000001,6.607476180000001,15,1,1,1,1,132.1495236,132.1495236,132.1495236,1.2048483095978216e-05
Orbitrap,6.623808,6.623808,6,1,1,1,1,331.1904,331.1904,331.1904,1.2048483095978216e-05
Orbitrap,6.643451999999999,6.643451999999999,15,1,1,1,1,166.0863,166.0863,166.0863,1.2048483095978216e-05
Orbitrap,6.653045,6.653045,6,1,1,1,1,133.0609,133.0609,133.0609,1.2048483095978216e-05
Orbitrap,6.654295,6.654295,6,1,1,1,1,133.0859,133.0859,133.0859,1.2048483095978216e-05
Orbitrap,6.654859999999999,6.654859999999999,15,1,1,1,1,133.0972,133.0972,133.0972,1.2048483095978216e-05
Orbitrap,6.6636180000000005,6.6636180000000005,16,1,1,1,1,333.1809,333.1809,333.1809,1.2048483095978216e-05
Orbitrap,6.663711,6.663711,6,1,1,1,1,222.1237,222.1237,222.1237,1.2048483095978216e-05
Orbitrap,6.701355,6.701355,6,1,1,1,1,134.0271,134.0271,134.0271,1.2048483095978216e-05
Orbitrap,6.7022450000000005,6.7022450000000005,16,1,1,1,1,134.0449,134.0449,134.0449,1.2048483095978216e-05
Orbitrap,6.70356,6.70356,5,1,1,1,1,134.0712,134.0712,134.0712,1.2048483095978216e-05
Orbitrap,6.704054999999999,6.704054999999999,15,1,1,1,1,134.0811,134.0811,134.0811,1.2048483095978216e-05
Orbitrap,6.720987,6.720987,6,1,1,1,1,224.0329,224.0329,224.0329,1.2048483095978216e-05
Orbitrap,6.72333,6.72333,5,1,1,1,1,112.0555,112.0555,112.0555,1.2048483095978216e-05
Orbitrap,6.754038,6.754038,6,1,1,1,1,225.1346,225.1346,225.1346,1.2048483095978216e-05
Orbitrap,6.801075,6.801075,6,1,1,1,1,136.0215,136.0215,136.0215,1.2048483095978216e-05
Orbitrap,6.802133775000001,6.802133775000001,15,1,1,1,1,136.0426755,136.0426755,136.0426755,1.2048483095978216e-05
Orbitrap,6.8021400000000005,6.8021400000000005,16,1,1,1,1,136.0428,136.0428,136.0428,1.2048483095978216e-05
Orbitrap,6.803085,6.803085,6,1,1,1,1,136.0617,136.0617,136.0617,1.2048483095978216e-05
Orbitrap,6.803780000000001,6.803780000000001,15,1,1,1,1,136.0756,136.0756,136.0756,1.2048483095978216e-05
Orbitrap,6.805599999999999,6.805599999999999,15,1,1,1,1,136.112,136.112,136.112,1.2048483095978216e-05
Orbitrap,6.80560377,6.80560377,8,1,1,1,1,136.1120754,136.1120754,136.1120754,1.2048483095978216e-05
Orbitrap,6.8429340000000005,6.8429340000000005,16,1,1,1,1,342.1467,342.1467,342.1467,1.2048483095978216e-05
Orbitrap,6.85228,6.85228,5,1,1,1,1,137.0456,137.0456,137.0456,1.2048483095978216e-05
Orbitrap,6.85298,6.85298,5,1,1,1,1,137.0596,137.0596,137.0596,1.2048483095978216e-05
Orbitrap,6.852985275,6.852985275,9,1,1,1,1,137.0597055,137.0597055,137.0597055,1.2048483095978216e-05
Orbitrap,6.855360000000001,6.855360000000001,15,1,1,1,1,137.1072,137.1072,137.1072,1.2048483095978216e-05
Orbitrap,6.860798,6.860798,6,1,1,1,1,343.0399,343.0399,343.0399,1.2048483095978216e-05
Orbitrap,6.861058000000001,6.861058000000001,15,1,1,1,1,343.0529,343.0529,343.0529,1.2048483095978216e-05
Orbitrap,6.879023999999999,6.879023999999999,15,1,1,1,1,171.9756,171.9756,171.9756,1.2048483095978216e-05
Orbitrap,6.901534000000001,6.901534000000001,15,1,1,1,1,345.0767,345.0767,345.0767,1.2048483095978216e-05
Orbitrap,6.904848,6.904848,6,1,1,1,1,345.2424,345.2424,345.2424,1.2048483095978216e-05
Orbitrap,6.905196,6.905196,6,1,1,1,1,115.0866,115.0866,115.0866,1.2048483095978216e-05
Orbitrap,6.982658000000001,6.982658000000001,15,1,1,1,1,349.1329,349.1329,349.1329,1.2048483095978216e-05
Orbitrap,6.992688,6.992688,6,1,1,1,1,233.0896,233.0896,233.0896,1.2048483095978216e-05
Orbitrap,7.002338,7.002338,6,1,1,1,1,350.1169,350.1169,350.1169,1.2048483095978216e-05
Orbitrap,7.049982,7.049982,6,1,1,1,1,234.9994,234.9994,234.9994,1.2048483095978216e-05
Orbitrap,7.052731005,7.052731005,9,1,1,1,1,141.0546201,141.0546201,141.0546201,1.2048483095978216e-05
Orbitrap,7.060442000000001,7.060442000000001,15,1,1,1,1,353.0221,353.0221,353.0221,1.2048483095978216e-05
Orbitrap,7.103055,7.103055,6,1,1,1,1,142.0611,142.0611,142.0611,1.2048483095978216e-05
Orbitrap,7.104312729999999,7.104312729999999,15,1,1,1,1,142.0862546,142.0862546,142.0862546,1.2048483095978216e-05
Orbitrap,7.142517,7.142517,6,1,1,1,1,238.0839,238.0839,238.0839,1.2048483095978216e-05
Orbitrap,7.143222000000001,7.143222000000001,15,1,1,1,1,238.1074,238.1074,238.1074,1.2048483095978216e-05
Orbitrap,7.151694234999999,7.151694234999999,15,1,1,1,1,143.0338847,143.0338847,143.0338847,1.2048483095978216e-05
Orbitrap,7.169298,7.169298,6,1,1,1,1,238.9766,238.9766,238.9766,1.2048483095978216e-05
Orbitrap,7.179536,7.179536,6,1,1,1,1,358.9768,358.9768,358.9768,1.2048483095978216e-05
Orbitrap,7.183706,7.183706,6,1,1,1,1,359.1853,359.1853,359.1853,1.2048483095978216e-05
Orbitrap,7.202389999999999,7.202389999999999,15,1,1,1,1,144.0478,144.0478,144.0478,1.2048483095978216e-05
Orbitrap,7.204076,7.204076,6,1,1,1,1,180.1019,180.1019,180.1019,1.2048483095978216e-05
Orbitrap,7.204148999999999,7.204148999999999,15,1,1,1,1,240.1383,240.1383,240.1383,1.2048483095978216e-05
Orbitrap,7.222402,7.222402,6,1,1,1,1,361.1201,361.1201,361.1201,1.2048483095978216e-05
Orbitrap,7.230882,7.230882,6,1,1,1,1,241.0294,241.0294,241.0294,1.2048483095978216e-05
Orbitrap,7.233885,7.233885,6,1,1,1,1,241.1295,241.1295,241.1295,1.2048483095978216e-05
Orbitrap,7.256115289999999,7.256115289999999,15,1,1,1,1,145.1223058,145.1223058,145.1223058,1.2048483095978216e-05
Orbitrap,7.302995,7.302995,6,1,1,1,1,146.0599,146.0599,146.0599,1.2048483095978216e-05
Orbitrap,7.304049999999999,7.304049999999999,15,1,1,1,1,146.081,146.081,146.081,1.2048483095978216e-05
Orbitrap,7.304054999999999,7.304054999999999,15,1,1,1,1,146.0811,146.0811,146.0811,1.2048483095978216e-05
Orbitrap,7.304609999999999,7.304609999999999,15,1,1,1,1,146.0922,146.0922,146.0922,1.2048483095978216e-05
Orbitrap,7.305875,7.305875,6,1,1,1,1,146.1175,146.1175,146.1175,1.2048483095978216e-05
Orbitrap,7.320576,7.320576,6,1,1,1,1,244.0192,244.0192,244.0192,1.2048483095978216e-05
Orbitrap,7.323124,7.323124,6,1,1,1,1,183.0781,183.0781,183.0781,1.2048483095978216e-05
Orbitrap,7.352200000000001,7.352200000000001,15,1,1,1,1,147.044,147.044,147.044,1.2048483095978216e-05
Orbitrap,7.353815000000001,7.353815000000001,15,1,1,1,1,147.0763,147.0763,147.0763,1.2048483095978216e-05
Orbitrap,7.35457,7.35457,5,1,1,1,1,147.0914,147.0914,147.0914,1.2048483095978216e-05
Orbitrap,7.355635,7.355635,6,1,1,1,1,147.1127,147.1127,147.1127,1.2048483095978216e-05
Orbitrap,7.3825,7.3825,4,1,1,1,1,369.125,369.125,369.125,1.2048483095978216e-05
Orbitrap,7.403775,7.403775,6,1,1,1,1,148.0755,148.0755,148.0755,1.2048483095978216e-05
Orbitrap,7.403785000000001,7.403785000000001,15,1,1,1,1,148.0757,148.0757,148.0757,1.2048483095978216e-05
Orbitrap,7.404292000000001,7.404292000000001,15,1,1,1,1,185.1073,185.1073,185.1073,1.2048483095978216e-05
Orbitrap,7.410135,7.410135,6,1,1,1,1,247.0045,247.0045,247.0045,1.2048483095978216e-05
Orbitrap,7.455355000000001,7.455355000000001,15,1,1,1,1,149.1071,149.1071,149.1071,1.2048483095978216e-05
Orbitrap,7.50274,7.50274,5,1,1,1,1,150.0548,150.0548,150.0548,1.2048483095978216e-05
Orbitrap,7.50291,7.50291,5,1,1,1,1,150.0582,150.0582,150.0582,1.2048483095978216e-05
Orbitrap,7.504332000000001,7.504332000000001,15,1,1,1,1,375.2166,375.2166,375.2166,1.2048483095978216e-05
Orbitrap,7.506386275,7.506386275,9,1,1,1,1,150.1277255,150.1277255,150.1277255,1.2048483095978216e-05
Orbitrap,7.522268,7.522268,6,1,1,1,1,188.0567,188.0567,188.0567,1.2048483095978216e-05
Orbitrap,7.522788,7.522788,6,1,1,1,1,188.0697,188.0697,188.0697,1.2048483095978216e-05
Orbitrap,7.525208,7.525208,6,1,1,1,1,94.0651,94.0651,94.0651,1.2048483095978216e-05
Orbitrap,7.530075,7.530075,6,1,1,1,1,251.0025,251.0025,251.0025,1.2048483095978216e-05
Orbitrap,7.544246000000001,7.544246000000001,15,1,1,1,1,377.2123,377.2123,377.2123,1.2048483095978216e-05
Orbitrap,7.551948505,7.551948505,9,1,1,1,1,151.0389701,151.0389701,151.0389701,1.2048483095978216e-05
Orbitrap,7.602835,7.602835,6,1,1,1,1,152.0567,152.0567,152.0567,1.2048483095978216e-05
Orbitrap,7.60352,7.60352,5,1,1,1,1,152.0704,152.0704,152.0704,1.2048483095978216e-05
Orbitrap,7.603530000000001,7.603530000000001,15,1,1,1,1,152.0706,152.0706,152.0706,1.2048483095978216e-05
Orbitrap,7.605344999999999,7.605344999999999,15,1,1,1,1,152.1069,152.1069,152.1069,1.2048483095978216e-05
Orbitrap,7.607168774999999,7.607168774999999,15,1,1,1,1,152.1433755,152.1433755,152.1433755,1.2048483095978216e-05
Orbitrap,7.607170000000001,7.607170000000001,15,1,1,1,1,152.1434,152.1434,152.1434,1.2048483095978216e-05
Orbitrap,7.641804,7.641804,6,1,1,1,1,191.0451,191.0451,191.0451,1.2048483095978216e-05
Orbitrap,7.65272,7.65272,5,1,1,1,1,153.0544,153.0544,153.0544,1.2048483095978216e-05
Orbitrap,7.652724999999999,7.652724999999999,15,1,1,1,1,153.0545,153.0545,153.0545,1.2048483095978216e-05
Orbitrap,7.654773,7.654773,6,1,1,1,1,255.1591,255.1591,255.1591,1.2048483095978216e-05
Orbitrap,7.68099,7.68099,5,1,1,1,1,128.0165,128.0165,128.0165,1.2048483095978216e-05
Orbitrap,7.682447999999999,7.682447999999999,15,1,1,1,1,256.0816,256.0816,256.0816,1.2048483095978216e-05
Orbitrap,7.683072,7.683072,6,1,1,1,1,192.0768,192.0768,192.0768,1.2048483095978216e-05
Orbitrap,7.683552799999999,7.683552799999999,15,1,1,1,1,96.04441,96.04441,96.04441,1.2048483095978216e-05
Orbitrap,7.685531999999999,7.685531999999999,15,1,1,1,1,192.1383,192.1383,192.1383,1.2048483095978216e-05
Orbitrap,7.702495000000001,7.702495000000001,15,1,1,1,1,154.0499,154.0499,154.0499,1.2048483095978216e-05
Orbitrap,7.70431,7.70431,5,1,1,1,1,154.0862,154.0862,154.0862,1.2048483095978216e-05
Orbitrap,7.704865,7.704865,6,1,1,1,1,154.0973,154.0973,154.0973,1.2048483095978216e-05
Orbitrap,7.740054,7.740054,6,1,1,1,1,258.0018,258.0018,258.0018,1.2048483095978216e-05
Orbitrap,7.74506,7.74506,5,1,1,1,1,387.253,387.253,387.253,1.2048483095978216e-05
Orbitrap,7.750520000000001,7.750520000000001,15,1,1,1,1,155.0104,155.0104,155.0104,1.2048483095978216e-05
Orbitrap,7.751694234999999,7.751694234999999,15,1,1,1,1,155.0338847,155.0338847,155.0338847,1.2048483095978216e-05
Orbitrap,7.757149999999999,7.757149999999999,15,1,1,1,1,155.143,155.143,155.143,1.2048483095978216e-05
Orbitrap,7.764704000000001,7.764704000000001,15,1,1,1,1,194.1176,194.1176,194.1176,1.2048483095978216e-05
Orbitrap,7.770231,7.770231,6,1,1,1,1,259.0077,259.0077,259.0077,1.2048483095978216e-05
Orbitrap,7.783252,7.783252,6,1,1,1,1,389.1626,389.1626,389.1626,1.2048483095978216e-05
Orbitrap,7.802052,7.802052,6,1,1,1,1,260.0684,260.0684,260.0684,1.2048483095978216e-05
Orbitrap,7.802168000000001,7.802168000000001,15,1,1,1,1,390.1084,390.1084,390.1084,1.2048483095978216e-05
Orbitrap,7.808034,7.808034,6,1,1,1,1,130.1339,130.1339,130.1339,1.2048483095978216e-05
Orbitrap,7.830603,7.830603,6,1,1,1,1,261.0201,261.0201,261.0201,1.2048483095978216e-05
Orbitrap,7.860480000000001,7.860480000000001,15,1,1,1,1,262.016,262.016,262.016,1.2048483095978216e-05
Orbitrap,7.890513000000001,7.890513000000001,15,1,1,1,1,263.0171,263.0171,263.0171,1.2048483095978216e-05
Orbitrap,7.891502999999999,7.891502999999999,15,1,1,1,1,263.0501,263.0501,263.0501,1.2048483095978216e-05
Orbitrap,7.902426,7.902426,6,1,1,1,1,395.1213,395.1213,395.1213,1.2048483095978216e-05
Orbitrap,7.90405846,7.90405846,8,1,1,1,1,158.0811692,158.0811692,158.0811692,1.2048483095978216e-05
Orbitrap,7.904059999999999,7.904059999999999,15,1,1,1,1,158.0812,158.0812,158.0812,1.2048483095978216e-05
Orbitrap,7.90588,7.90588,5,1,1,1,1,158.1176,158.1176,158.1176,1.2048483095978216e-05
Orbitrap,7.924103999999999,7.924103999999999,15,1,1,1,1,198.1026,198.1026,198.1026,1.2048483095978216e-05
Orbitrap,7.9245,7.9245,4,1,1,1,1,198.1125,198.1125,198.1125,1.2048483095978216e-05
Orbitrap,7.952001635,7.952001635,9,1,1,1,1,159.0400327,159.0400327,159.0400327,1.2048483095978216e-05
Orbitrap,7.95325924,7.95325924,8,1,1,1,1,159.0651848,159.0651848,159.0651848,1.2048483095978216e-05
Orbitrap,7.954575,7.954575,6,1,1,1,1,159.0915,159.0915,159.0915,1.2048483095978216e-05
Orbitrap,7.981938,7.981938,6,1,1,1,1,399.0969,399.0969,399.0969,1.2048483095978216e-05
Orbitrap,8.002960000000002,8.002960000000002,15,1,1,1,1,200.074,200.074,200.074,1.2048483095978216e-05
Orbitrap,8.004845,8.004845,6,1,1,1,1,160.0969,160.0969,160.0969,1.2048483095978216e-05
Orbitrap,8.012589,8.012589,6,1,1,1,1,267.0863,267.0863,267.0863,1.2048483095978216e-05
Orbitrap,8.054595,8.054595,6,1,1,1,1,161.0919,161.0919,161.0919,1.2048483095978216e-05
Orbitrap,8.05536,8.05536,5,1,1,1,1,161.1072,161.1072,161.1072,1.2048483095978216e-05
Orbitrap,8.070102,8.070102,6,1,1,1,1,269.0034,269.0034,269.0034,1.2048483095978216e-05
Orbitrap,8.083452,8.083452,6,1,1,1,1,202.0863,202.0863,202.0863,1.2048483095978216e-05
Orbitrap,8.087208,8.087208,6,1,1,1,1,202.1802,202.1802,202.1802,1.2048483095978216e-05
Orbitrap,8.102739999999999,8.102739999999999,15,1,1,1,1,162.0548,162.0548,162.0548,1.2048483095978216e-05
Orbitrap,8.102747725,8.102747725,9,1,1,1,1,162.0549545,162.0549545,162.0549545,1.2048483095978216e-05
Orbitrap,8.1038,8.1038,4,1,1,1,1,162.076,162.076,162.076,1.2048483095978216e-05
Orbitrap,8.104567,8.104567,6,1,1,1,1,162.09134,162.09134,162.09134,1.2048483095978216e-05
Orbitrap,8.10561,8.10561,5,1,1,1,1,162.1122,162.1122,162.1122,1.2048483095978216e-05
Orbitrap,8.132850000000001,8.132850000000001,15,1,1,1,1,271.095,271.095,271.095,1.2048483095978216e-05
Orbitrap,8.132868,8.132868,6,1,1,1,1,271.0956,271.0956,271.0956,1.2048483095978216e-05
Orbitrap,8.14442,8.14442,5,1,1,1,1,407.221,407.221,407.221,1.2048483095978216e-05
Orbitrap,8.155384999999999,8.155384999999999,15,1,1,1,1,163.1077,163.1077,163.1077,1.2048483095978216e-05
Orbitrap,8.156144999999999,8.156144999999999,15,1,1,1,1,163.1229,163.1229,163.1229,1.2048483095978216e-05
Orbitrap,8.156148725,8.156148725,9,1,1,1,1,163.1229745,163.1229745,163.1229745,1.2048483095978216e-05
Orbitrap,8.1643984,8.1643984,7,1,1,1,1,102.05498,102.05498,102.05498,1.2048483095978216e-05
Orbitrap,8.164542,8.164542,6,1,1,1,1,136.0757,136.0757,136.0757,1.2048483095978216e-05
Orbitrap,8.16462,8.16462,5,1,1,1,1,272.154,272.154,272.154,1.2048483095978216e-05
Orbitrap,8.182739999999999,8.182739999999999,15,1,1,1,1,409.137,409.137,409.137,1.2048483095978216e-05
Orbitrap,8.201875,8.201875,6,1,1,1,1,164.0375,164.0375,164.0375,1.2048483095978216e-05
Orbitrap,8.204586695,8.204586695,9,1,1,1,1,164.0917339,164.0917339,164.0917339,1.2048483095978216e-05
Orbitrap,8.220993,8.220993,6,1,1,1,1,274.0331,274.0331,274.0331,1.2048483095978216e-05
Orbitrap,8.222162,8.222162,6,1,1,1,1,411.1081,411.1081,411.1081,1.2048483095978216e-05
Orbitrap,8.224382000000002,8.224382000000002,15,1,1,1,1,411.2191,411.2191,411.2191,1.2048483095978216e-05
Orbitrap,8.251074000000001,8.251074000000001,15,1,1,1,1,275.0358,275.0358,275.0358,1.2048483095978216e-05
Orbitrap,8.252135999999998,8.252135999999998,15,1,1,1,1,275.0712,275.0712,275.0712,1.2048483095978216e-05
Orbitrap,8.253375,8.253375,6,1,1,1,1,275.1125,275.1125,275.1125,1.2048483095978216e-05
Orbitrap,8.253787475,8.253787475,9,1,1,1,1,165.0757495,165.0757495,165.0757495,1.2048483095978216e-05
Orbitrap,8.254550000000002,8.254550000000002,15,1,1,1,1,165.091,165.091,165.091,1.2048483095978216e-05
Orbitrap,8.281896000000001,8.281896000000001,15,1,1,1,1,276.0632,276.0632,276.0632,1.2048483095978216e-05
Orbitrap,8.304305000000001,8.304305000000001,15,1,1,1,1,166.0861,166.0861,166.0861,1.2048483095978216e-05
Orbitrap,8.306132005000002,8.306132005000002,15,1,1,1,1,166.1226401,166.1226401,166.1226401,1.2048483095978216e-05
Orbitrap,8.343011999999998,8.343011999999998,15,1,1,1,1,139.0502,139.0502,139.0502,1.2048483095978216e-05
Orbitrap,8.351695,8.351695,6,1,1,1,1,167.0339,167.0339,167.0339,1.2048483095978216e-05
Orbitrap,8.351925,8.351925,6,1,1,1,1,167.0385,167.0385,167.0385,1.2048483095978216e-05
Orbitrap,8.35351351,8.35351351,8,1,1,1,1,167.0702702,167.0702702,167.0702702,1.2048483095978216e-05
Orbitrap,8.35352,8.35352,5,1,1,1,1,167.0704,167.0704,167.0704,1.2048483095978216e-05
Orbitrap,8.401455,8.401455,6,1,1,1,1,168.0291,168.0291,168.0291,1.2048483095978216e-05
Orbitrap,8.401456679999999,8.401456679999999,15,1,1,1,1,168.0291336,168.0291336,168.0291336,1.2048483095978216e-05
Orbitrap,8.401896,8.401896,6,1,1,1,1,420.0948,420.0948,420.0948,1.2048483095978216e-05
Orbitrap,8.403265000000001,8.403265000000001,15,1,1,1,1,168.0653,168.0653,168.0653,1.2048483095978216e-05
Orbitrap,8.40327596,8.40327596,8,1,1,1,1,168.0655192,168.0655192,168.0655192,1.2048483095978216e-05
Orbitrap,8.404059799999999,8.404059799999999,15,1,1,1,1,420.20299,420.20299,420.20299,1.2048483095978216e-05
Orbitrap,8.40509,8.40509,5,1,1,1,1,168.1018,168.1018,168.1018,1.2048483095978216e-05
Orbitrap,8.405270400000001,8.405270400000001,15,1,1,1,1,105.06588,105.06588,105.06588,1.2048483095978216e-05
Orbitrap,8.433855,8.433855,6,1,1,1,1,281.1285,281.1285,281.1285,1.2048483095978216e-05
Orbitrap,8.435241,8.435241,6,1,1,1,1,281.1747,281.1747,281.1747,1.2048483095978216e-05
Orbitrap,8.444376,8.444376,6,1,1,1,1,211.1094,211.1094,211.1094,1.2048483095978216e-05
Orbitrap,8.44948,8.44948,5,1,1,1,1,168.9896,168.9896,168.9896,1.2048483095978216e-05
Orbitrap,8.4508186340332,8.4508186340332,13,1,1,1,1,169.016372680664,169.016372680664,169.016372680664,1.2048483095978216e-05
Orbitrap,8.454855000000002,8.454855000000002,15,1,1,1,1,169.0971,169.0971,169.0971,1.2048483095978216e-05
Orbitrap,8.454857680000002,8.454857680000002,15,1,1,1,1,169.0971536,169.0971536,169.0971536,1.2048483095978216e-05
Orbitrap,8.456115,8.456115,6,1,1,1,1,169.1223,169.1223,169.1223,1.2048483095978216e-05
Orbitrap,8.462672999999999,8.462672999999999,15,1,1,1,1,282.0891,282.0891,282.0891,1.2048483095978216e-05
Orbitrap,8.462769,8.462769,6,1,1,1,1,282.0923,282.0923,282.0923,1.2048483095978216e-05
Orbitrap,8.466809999999999,8.466809999999999,15,1,1,1,1,141.1135,141.1135,141.1135,1.2048483095978216e-05
Orbitrap,8.48234,8.48234,5,1,1,1,1,212.0585,212.0585,212.0585,1.2048483095978216e-05
Orbitrap,8.483991199999998,8.483991199999998,15,1,1,1,1,106.04989,106.04989,106.04989,1.2048483095978216e-05
Orbitrap,8.486902400000002,8.486902400000002,15,1,1,1,1,106.08628,106.08628,106.08628,1.2048483095978216e-05
Orbitrap,8.488316999999999,8.488316999999999,15,1,1,1,1,282.9439,282.9439,282.9439,1.2048483095978216e-05
Orbitrap,8.50059,8.50059,5,1,1,1,1,170.0118,170.0118,170.0118,1.2048483095978216e-05
Orbitrap,8.50224,8.50224,5,1,1,1,1,170.0448,170.0448,170.0448,1.2048483095978216e-05
Orbitrap,8.50405,8.50405,5,1,1,1,1,170.081,170.081,170.081,1.2048483095978216e-05
Orbitrap,8.504615,8.504615,6,1,1,1,1,170.0923,170.0923,170.0923,1.2048483095978216e-05
Orbitrap,8.50725,8.50725,5,1,1,1,1,425.3625,425.3625,425.3625,1.2048483095978216e-05
Orbitrap,8.522495999999999,8.522495999999999,15,1,1,1,1,142.0416,142.0416,142.0416,1.2048483095978216e-05
Orbitrap,8.553702,8.553702,6,1,1,1,1,285.1234,285.1234,285.1234,1.2048483095978216e-05
Orbitrap,8.555629999999999,8.555629999999999,15,1,1,1,1,171.1126,171.1126,171.1126,1.2048483095978216e-05
Orbitrap,8.563583999999999,8.563583999999999,15,1,1,1,1,214.0896,214.0896,214.0896,1.2048483095978216e-05
Orbitrap,8.565040000000002,8.565040000000002,15,1,1,1,1,214.126,214.126,214.126,1.2048483095978216e-05
Orbitrap,8.580993000000001,8.580993000000001,15,1,1,1,1,286.0331,286.0331,286.0331,1.2048483095978216e-05
Orbitrap,8.60357,8.60357,5,1,1,1,1,172.0714,172.0714,172.0714,1.2048483095978216e-05
Orbitrap,8.603844,8.603844,6,1,1,1,1,215.0961,215.0961,215.0961,1.2048483095978216e-05
Orbitrap,8.624856,8.624856,6,1,1,1,1,431.2428,431.2428,431.2428,1.2048483095978216e-05
Orbitrap,8.641464,8.641464,6,1,1,1,1,288.0488,288.0488,288.0488,1.2048483095978216e-05
Orbitrap,8.651334555,8.651334555,9,1,1,1,1,173.0266911,173.0266911,173.0266911,1.2048483095978216e-05
Orbitrap,8.65536,8.65536,5,1,1,1,1,173.1072,173.1072,173.1072,1.2048483095978216e-05
Orbitrap,8.672120999999999,8.672120999999999,15,1,1,1,1,289.0707,289.0707,289.0707,1.2048483095978216e-05
Orbitrap,8.683176,8.683176,6,1,1,1,1,217.0794,217.0794,217.0794,1.2048483095978216e-05
Orbitrap,8.701094999999999,8.701094999999999,15,1,1,1,1,174.0219,174.0219,174.0219,1.2048483095978216e-05
Orbitrap,8.701097005,8.701097005,9,1,1,1,1,174.0219401,174.0219401,174.0219401,1.2048483095978216e-05
Orbitrap,8.70274,8.70274,5,1,1,1,1,174.0548,174.0548,174.0548,1.2048483095978216e-05
Orbitrap,8.705615,8.705615,6,1,1,1,1,174.1123,174.1123,174.1123,1.2048483095978216e-05
Orbitrap,8.707196,8.707196,6,1,1,1,1,435.3598,435.3598,435.3598,1.2048483095978216e-05
Orbitrap,8.730921,8.730921,6,1,1,1,1,291.0307,291.0307,291.0307,1.2048483095978216e-05
Orbitrap,8.731497,8.731497,6,1,1,1,1,291.0499,291.0499,291.0499,1.2048483095978216e-05
Orbitrap,8.750297784999999,8.750297784999999,15,1,1,1,1,175.0059557,175.0059557,175.0059557,1.2048483095978216e-05
Orbitrap,8.751828105000001,8.751828105000001,15,1,0,1,0,175.0365621,175.0365621,175.0365621,1.2048483095978216e-05
Orbitrap,8.754325000000001,8.754325000000001,15,1,1,1,1,175.0865,175.0865,175.0865,1.2048483095978216e-05
Orbitrap,8.755945,8.755945,6,1,1,1,1,175.1189,175.1189,175.1189,1.2048483095978216e-05
Orbitrap,8.75615,8.75615,5,1,1,1,1,175.123,175.123,175.123,1.2048483095978216e-05
Orbitrap,8.757200000000001,8.757200000000001,15,1,1,1,1,175.144,175.144,175.144,1.2048483095978216e-05
Orbitrap,8.758424999999999,8.758424999999999,15,1,1,1,1,291.9475,291.9475,291.9475,1.2048483095978216e-05
Orbitrap,8.761344000000001,8.761344000000001,15,1,1,1,1,146.0224,146.0224,146.0224,1.2048483095978216e-05
Orbitrap,8.761368,8.761368,6,1,1,1,1,146.0228,146.0228,146.0228,1.2048483095978216e-05
Orbitrap,8.7636,8.7636,4,1,1,1,1,146.06,146.06,146.06,1.2048483095978216e-05
Orbitrap,8.790297,8.790297,6,1,1,1,1,293.0099,293.0099,293.0099,1.2048483095978216e-05
Orbitrap,8.792157000000001,8.792157000000001,15,1,1,1,1,293.0719,293.0719,293.0719,1.2048483095978216e-05
Orbitrap,8.792937,8.792937,6,1,1,1,1,293.0979,293.0979,293.0979,1.2048483095978216e-05
Orbitrap,8.793059999999999,8.793059999999999,15,1,1,1,1,293.102,293.102,293.102,1.2048483095978216e-05
